@T,table
Created,2019-11-28 18:35
Author,HortonMachine library
@H,timestamp,value_1 ,value_1 ,value_1 ,value_1
ID,,1 ,1 ,1 ,1
Type,Date,double,double,double,double
Format,yyyy-MM-dd HH:mm, , , ,
,2018-05-10 00:00,-1.2798796247179993,-0.9036970637093016,-0.5701782758809393,-0.18967296505515954
,2018-05-10 01:00,-1.2798796247179993,-0.9036970637093026,-0.5701782758809381,-0.18967296505515954
,2018-05-10 02:00,-1.2798796247179993,-0.9036970637093026,-0.5701782758809381,-0.18967296505516115
,2018-05-10 03:00,-1.2798796247179993,-0.9036970637093026,-0.5701782758809381,-0.18967296505516754
,2018-05-10 04:00,-1.2798796247179993,-0.9036970637093026,-0.5701782758809381,-0.1896729650551995
,2018-05-10 05:00,-1.280328574228805,-0.9036970653669965,-0.5701782758809381,-0.18967296505527947
,2018-05-10 06:00,-1.2844914637885219,-0.9036970983905314,-0.5701782758809381,-0.18967296505546175
,2018-05-10 07:00,-1.285657584194619,-0.9049980533199745,-0.5716020447327379,-0.1916009612635114
,2018-05-10 08:00,-1.287747107272084,-0.9073354643014178,-0.5741511239642435,-0.1949799272339107
,2018-05-10 09:00,-1.290924183975225,-0.9109082877705976,-0.5780367451236564,-0.2000575417838152
,2018-05-10 10:00,-1.2955107907312624,-0.9161877696567983,-0.5837675339736245,-0.20748735363041818
,2018-05-10 11:00,-1.3001305944170682,-0.9222672240413949,-0.5903416314906001,-0.21586344000376714
,2018-05-10 12:00,-1.3028071108213064,-0.9285722971188178,-0.5971277906227734,-0.22434730359723046
,2018-05-10 13:00,-1.3007213873346182,-0.9340889085244047,-0.6030171462883553,-0.23148302823558542
,2018-05-10 14:00,-1.2929357451657675,-0.9393240864232962,-0.6085719462418804,-0.23812181427022625
,2018-05-10 15:00,-1.279818338819218,-0.944873473893195,-0.6144475318457612,-0.2451886544602647
,2018-05-10 16:00,-1.264201891195892,-0.9521859065195823,-0.6222295386057395,-0.254824315723699
,2018-05-10 17:00,-1.2445307819081126,-0.9572433674274808,-0.6275098214765463,-0.2609663569620653
,2018-05-10 18:00,-1.2226007359889477,-0.9598967509991547,-0.6301401646766992,-0.26356537438892697
,2018-05-10 19:00,-1.2005099131059034,-0.9610852809757832,-0.6311630269054256,-0.2641617143927817
