@T,table
Created,2019-11-28 18:35
Author,HortonMachine library
@H,timestamp,value_1 ,value_1 ,value_1 ,value_1
ID,,1 ,1 ,1 ,1
Type,Date,double,double,double,double
Format,yyyy-MM-dd HH:mm, , , ,
,2018-05-10 00:00,-1.441376700857505,-1.1346531618848876,-0.7541577780057009,-0.18388055152900218
,2018-05-10 01:00,-1.441376700857505,-1.1346531618848887,-0.7541577780057009,-0.18388055152909136
,2018-05-10 02:00,-1.441376700857505,-1.1346531618848887,-0.7541577780057009,-0.18388055152943786
,2018-05-10 03:00,-1.441376700857505,-1.1346531618848887,-0.7541577780057009,-0.18388055153028288
,2018-05-10 04:00,-1.441376700857505,-1.1346531618848887,-0.7541577780057009,-0.18388055153185534
,2018-05-10 05:00,-1.4417654411912475,-1.1346531633476162,-0.7541577780057009,-0.18388055153433566
,2018-05-10 06:00,-1.445370147844111,-1.1346531924847418,-0.7541577780057009,-0.1838805515378332
,2018-05-10 07:00,-1.4464145712865815,-1.135840561292876,-0.7553937549245185,-0.18593856749787377
,2018-05-10 08:00,-1.448282220556222,-1.1379697289030983,-0.7576022887194439,-0.18952593055730194
,2018-05-10 09:00,-1.4511269106585587,-1.1412320557439477,-0.7609769495588986,-0.19490635790230665
,2018-05-10 10:00,-1.4552457267362484,-1.1460869509611658,-0.7659897194598287,-0.20280543189453495
,2018-05-10 11:00,-1.4592871442647624,-1.1516840996209563,-0.7717468713929717,-0.2116516906407776
,2018-05-10 12:00,-1.461211569730286,-1.1574864725031015,-0.7776869333735978,-0.22050472276277785
,2018-05-10 13:00,-1.4581280205741949,-1.1625344288069843,-0.7828117588637522,-0.2277400087132856
,2018-05-10 14:00,-1.4489891505269301,-1.1673288171845837,-0.7876492833212428,-0.23433997192367226
,2018-05-10 15:00,-1.4341050614539173,-1.1724182762518922,-0.7927735187357713,-0.24130985375838415
,2018-05-10 16:00,-1.4162474654421418,-1.1791013776160286,-0.7995359852836446,-0.25089796647917917
,2018-05-10 17:00,-1.3944376363780242,-1.1837176280497728,-0.8041169171592798,-0.25663708762831444
,2018-05-10 18:00,-1.3706217238887815,-1.1861304621765356,-0.806387322101975,-0.2584906928706643
,2018-05-10 19:00,-1.3468981543565752,-1.1872069804220298,-0.8072625835042627,-0.25815594977548967
