@T,table
Created,2019-11-28 18:35
Author,HortonMachine library
@H,timestamp,value_1 ,value_1 ,value_1 ,value_1
ID,,1 ,1 ,1 ,1
Type,Date,double,double,double,double
Format,yyyy-MM-dd HH:mm, , , ,
,2018-05-10 22:00,0.1691143051162488,0.1734638794750373,0.1892456592743015,0.21803266057918427
,2018-05-10 23:00,0.16955216693722297,0.17343768390993003,0.1892283435669096,0.21801180715600188
,2018-05-11 00:00,0.1699171824824287,0.1733954996324523,0.1891974615100615,0.21797569329547906
,2018-05-11 01:00,0.17023658312167414,0.17335814601209582,0.18917072646797,0.21794401831615576
,2018-05-11 02:00,0.1705270955410057,0.17333603872679634,0.1891569331941234,0.21792603724860235
,2018-05-11 03:00,0.17078170699493161,0.1733172412166325,0.18914589035544188,0.217910315388621
,2018-05-11 04:00,0.17100325742052008,0.17329967955383457,0.1891358218940568,0.21789498540858343
,2018-05-11 05:00,0.17117968125895322,0.17327964726902795,0.1891235760030608,0.21787679813465938
,2018-05-11 06:00,0.17123651818479912,0.17326292868454907,0.18911405743047438,0.21786124762680767
,2018-05-11 07:00,0.17133300688279002,0.173200080322662,0.18906534529795932,0.21780331556315857
,2018-05-11 08:00,0.17134455297970783,0.17307139649112552,0.1889609420355845,0.21768685083724426
,2018-05-11 09:00,0.17126640166872384,0.17286890556470247,0.18879435909578707,0.2175066226043171
,2018-05-11 10:00,0.1711185832371888,0.17261117429101333,0.1885815982058377,0.21728119008514096
,2018-05-11 11:00,0.1709019591738957,0.1722978867036176,0.18832254367075424,0.21701067283830938
,2018-05-11 12:00,0.1706505128549901,0.17196062736065304,0.18804409327536137,0.21672399625885158
,2018-05-11 13:00,0.1703843005054164,0.17161805626853402,0.18776204610984928,0.21643710925812637
,2018-05-11 14:00,0.17009064710678312,0.171256962695217,0.18746511933387225,0.21613651816402124
,2018-05-11 15:00,0.1697944717547398,0.17090097932436085,0.1871733231294409,0.215843152595331
,2018-05-11 16:00,0.16952082238698735,0.17057387695314388,0.18690670444764174,0.21557750546786153
,2018-05-11 17:00,0.16928719134110914,0.17029438292465549,0.18668096958340252,0.21535502344390667
,2018-05-11 18:00,0.1691114036050117,0.17007883053086936,0.18650975783436674,0.2151888226726748
,2018-05-11 19:00,0.1689819699540216,0.1699148976674026,0.18638238545647232,0.2150658433636432
,2018-05-11 20:00,0.16891714699958071,0.16981894303681067,0.1863125542460382,0.21500013069415436
,2018-05-11 21:00,0.1689066997658664,0.1697813419782768,0.1862918909043223,0.2149817661838493
,2018-05-11 22:00,0.16889854175368677,0.16975076428042185,0.18627670259501633,0.21496334174242027
,2018-05-11 23:00,0.16888753969850273,0.16972084773982196,0.1862616082219444,0.2149403893023868
,2018-05-12 00:00,0.1689047881562622,0.16969902184199787,0.18625293243526683,0.21492100238204198
,2018-05-12 01:00,0.1694988514159257,0.16967548492588425,0.1862423519261488,0.21489693860202447
,2018-05-12 02:00,0.1889677976235583,0.16964996167331123,0.18622964952867632,0.21486875028421182
,2018-05-12 03:00,0.2545021786131143,0.1696266337690187,0.18621838115743924,0.2148408532919252
,2018-05-12 04:00,0.2525491947824444,0.16961624056043512,0.18621764266157964,0.21482334884381776
,2018-05-12 05:00,0.24118896891214833,0.16960309960238426,0.18621408339586876,0.2148017396337326
,2018-05-12 06:00,0.23589947801177236,0.16959656466418127,0.18621563917459,0.21478495092244843
,2018-05-12 07:00,0.23244848792494088,0.1695486044171866,0.1861815388602883,0.2147290633423392
,2018-05-12 08:00,0.22969761045696008,0.16943863806643478,0.1860944012598365,0.21461675141517594
,2018-05-12 09:00,0.22727696492420674,0.16919349973565473,0.18589205491090616,0.214382653570477
,2018-05-12 10:00,0.22511251059457743,0.1688755678420995,0.18562682671989622,0.21408646179861637
,2018-05-12 11:00,0.22313393891743927,0.16849934558627597,0.18530890184267224,0.21373975480556995
,2018-05-12 12:00,0.22129098694559562,0.16807558788927257,0.18494343814330994,0.2133479421463949
,2018-05-12 13:00,0.2196153968273287,0.16767625258628524,0.18458558128432545,0.21297012986885494
,2018-05-12 14:00,0.2180741473057634,0.1673061538792503,0.18423163888302363,0.2126002406470629
,2018-05-12 15:00,0.21668046688085535,0.16701371554451067,0.183913955797738,0.21227170552823388
,2018-05-12 16:00,0.21542826165740164,0.16681928266436175,0.1836409019947992,0.21199152500518556
,2018-05-12 17:00,0.2143166828399563,0.16674955119534557,0.18342625207382912,0.21177283377713677
,2018-05-12 18:00,0.21333032014011216,0.16679843344763556,0.18325820248520924,0.21160119893133938
,2018-05-12 19:00,0.21275778053571148,0.1669891178572937,0.18315283778001212,0.21149315861173854
,2018-05-12 20:00,0.2175502609667238,0.16725057820234668,0.18304861113544563,0.2113810872668206
,2018-05-12 21:00,0.2889368997055596,0.16769951437139657,0.18304783346847125,0.21137674882597773
,2018-05-12 22:00,0.30000023284359606,0.1682240068511318,0.18305777741726117,0.21137770418825041
,2018-05-12 23:00,0.3000001723633353,0.16881304384150986,0.18307175335447512,0.21137770596463998
,2018-05-13 00:00,0.30000004126873053,0.16958569437770338,0.1830857967575062,0.2113736337875743
,2018-05-13 01:00,0.27462294138463816,0.17478258669110674,0.18309989343207425,0.2113665513456332
,2018-05-13 02:00,0.2582891101802364,0.24488317372077495,0.1831140326951043,0.21135726999758941
,2018-05-13 03:00,0.25256696425362535,0.30000006525160233,0.18312820576779493,0.21134638527928762
,2018-05-13 04:00,0.24824803672024104,0.2822495040955292,0.1831424064667705,0.21133433023817244
,2018-05-13 05:00,0.2447884871012173,0.2644584351074727,0.18315666271880865,0.21132142109806862
,2018-05-13 06:00,0.24174362632090174,0.25743085993163245,0.1831710063678219,0.2113072303083554
,2018-05-13 07:00,0.23969540241208406,0.25415909528100444,0.183143443472917,0.21123629310794173
,2018-05-13 08:00,0.23874941606838662,0.251657524828481,0.1831821684888837,0.2111295695532236
,2018-05-13 09:00,0.2382057688255227,0.24954411114775046,0.1837877482972749,0.21100538135035116
,2018-05-13 10:00,0.23716607220978342,0.24769517109544725,0.18619945257084758,0.21084856716639983
,2018-05-13 11:00,0.2357032909646046,0.24605944829826337,0.1910342395962552,0.21067067593241978
,2018-05-13 12:00,0.2341101866808919,0.24460732586348183,0.1970704501070764,0.21049035624424747
,2018-05-13 13:00,0.2324991754269711,0.2432604547877681,0.20298370196961563,0.2102773583403053
,2018-05-13 14:00,0.23092416142590008,0.24197907417405762,0.2080708034911528,0.21003132670274682
,2018-05-13 15:00,0.22944897476899134,0.2407808744888519,0.2121932334579904,0.2097958748179114
,2018-05-13 16:00,0.2280931209509697,0.23966882995604188,0.21547016683532744,0.20959092085070002
,2018-05-13 17:00,0.22687597174972302,0.23865976054992116,0.2180931549988419,0.20944177499909872
,2018-05-13 18:00,0.22579067909170863,0.2377468828852886,0.22021741753248097,0.20934977676310165
,2018-05-13 19:00,0.2250927961963376,0.23693418311266726,0.22197201408756012,0.20932486409415815
,2018-05-13 20:00,0.22556248111893384,0.23619488554878448,0.2234296267647417,0.2093497162053871
,2018-05-13 21:00,0.22751211127385795,0.23549086986222056,0.22462707890104605,0.2093973660392166
,2018-05-13 22:00,0.2290823850158098,0.2348173895491403,0.22560732989847315,0.2094690496643968
,2018-05-13 23:00,0.2293872492646154,0.23418630880294483,0.22641065997556806,0.20957677556574225
,2018-05-14 00:00,0.2289777872978458,0.2336132654590641,0.22706975725244694,0.20973361553139985
,2018-05-14 01:00,0.22824900051335273,0.23309902525291196,0.2276019457072305,0.2099426004792805
,2018-05-14 02:00,0.22736926111009115,0.23264049299157252,0.22802403106649816,0.2102105187324902
,2018-05-14 03:00,0.22643530277761434,0.23222713389462316,0.22835083162084657,0.210543986030316
,2018-05-14 04:00,0.22551739195194215,0.23186786775677898,0.2286160305176967,0.21096975305721727
,2018-05-14 05:00,0.22459552622547196,0.23153387102246994,0.2288208283186947,0.21147843954749665
,2018-05-14 06:00,0.22353919353698823,0.23119835260936605,0.2289664198404294,0.2120595666370887
,2018-05-14 07:00,0.2226768245860185,0.2308255078134429,0.2290430214183098,0.21268940363456332
,2018-05-14 08:00,0.2218153695419125,0.2304041550313536,0.229053705931983,0.21335580708186455
,2018-05-14 09:00,0.22090796788435246,0.22988595688701535,0.22896455015094375,0.2140062819889425
,2018-05-14 10:00,0.2199393952818235,0.22925407730470873,0.2287656745843087,0.21461144990999326
,2018-05-14 11:00,0.21901490489296307,0.22861209709831232,0.22854629130412973,0.2152494963722426
,2018-05-14 12:00,0.2180872541663854,0.22792234423434177,0.22827416873583545,0.21586893503904236
,2018-05-14 13:00,0.2171244606049244,0.22715838830230162,0.2279266155929452,0.21642911748536736
,2018-05-14 14:00,0.21618548663419418,0.22638124539982013,0.22755440279036182,0.2169716404011726
,2018-05-14 15:00,0.21528497169387883,0.22561168937791953,0.22717376847542645,0.21750387505283897
,2018-05-14 16:00,0.21443458227845089,0.224866328199822,0.22679767764005712,0.21803228707140088
,2018-05-14 17:00,0.21367648848224588,0.22419281081410863,0.2264655959507979,0.21859424815099948
,2018-05-14 18:00,0.21302757504254707,0.22361443461092484,0.22619659845674828,0.2192072789969725
,2018-05-14 19:00,0.2124575282684316,0.223106727775557,0.22597004205823606,0.21984751083917825
,2018-05-14 20:00,0.21197088051473112,0.22267481710797182,0.22579098415088955,0.22051972106808454
,2018-05-14 21:00,0.2116394849107613,0.22227744751384637,0.22562562999508878,0.2211874933393401
,2018-05-14 22:00,0.21196327412097543,0.22190460518296828,0.22546709120841874,0.22184430046891196
,2018-05-14 23:00,0.21366871489477224,0.22157900398347205,0.22533581288844218,0.2225131718783686
,2018-05-15 00:00,0.21868668996318427,0.22126672422939814,0.22520388339031105,0.22316427525524027
,2018-05-15 01:00,0.2267548804957193,0.22097232934985211,0.2250752397420267,0.22380317826051016
,2018-05-15 02:00,0.234118813571649,0.22069598342589475,0.22494657677192337,0.22442751003657302
,2018-05-15 03:00,0.23711289002155145,0.22044563871725054,0.22481517599133033,0.22503555816905194
,2018-05-15 04:00,0.23693111111941678,0.22024471053220698,0.22468016997880907,0.22562755063964046
,2018-05-15 05:00,0.23620100524078416,0.22013477577146312,0.22454179972110005,0.22620492435563147
,2018-05-15 06:00,0.23566294228785134,0.2201678111399203,0.22440023797772451,0.22676897201875174
,2018-05-15 07:00,0.23488031727050906,0.22034477150657641,0.22422009845224453,0.22728200448155939
,2018-05-15 08:00,0.2345207351142686,0.22067861800854222,0.2240011269313666,0.22774386023430646
,2018-05-15 09:00,0.2359018860839021,0.221151401999515,0.22375811210761054,0.22816976400283306
,2018-05-15 10:00,0.23673445004224036,0.22170163491330067,0.22349055690975095,0.22855733450053017
,2018-05-15 11:00,0.23596846569669913,0.22227487575993066,0.22319838643105067,0.22890377863608632
,2018-05-15 12:00,0.2348553286469131,0.22282636902436903,0.22287241779126493,0.22919593837858787
,2018-05-15 13:00,0.2340364669405697,0.2234222831704012,0.22258872522841422,0.2295112272662031
,2018-05-15 14:00,0.23303728922775332,0.22401253798733997,0.22232497942222418,0.22982070045642186
,2018-05-15 15:00,0.23178325539409383,0.2245630868886654,0.22207917261795795,0.23011819842165684
,2018-05-15 16:00,0.23040445270149595,0.2250351297643613,0.22184428984471266,0.23039284680531424
,2018-05-15 17:00,0.229111989309442,0.22545778852168202,0.22166424172349342,0.23068846769617082
,2018-05-15 18:00,0.22803271786498217,0.22587153308242558,0.2215824609139827,0.23104763123748817
,2018-05-15 19:00,0.22708168628685732,0.22627292674922816,0.2215978759017074,0.23146560278035305
,2018-05-15 20:00,0.22615407237571383,0.22660277659116823,0.2216595369096124,0.2318867992257871
,2018-05-15 21:00,0.22523874700386817,0.22684894978194614,0.22175482453596584,0.23229963070293477
,2018-05-15 22:00,0.22435469822817267,0.2270236367226138,0.22188740551408992,0.23271188307832968
,2018-05-15 23:00,0.22350573140447083,0.22713098952058447,0.2220510743589105,0.23312185586762058
,2018-05-16 00:00,0.22269325621294447,0.22717712305658616,0.22224024600327053,0.2335292562732162
,2018-05-16 01:00,0.22191699551443433,0.2271690274610257,0.22244960784459647,0.23393468105365406
,2018-05-16 02:00,0.22117590855625313,0.22711396452424085,0.22267421274796467,0.23433926065900446
,2018-05-16 03:00,0.2204682271713319,0.22701861991621874,0.2229088242975955,0.23474401130211892
,2018-05-16 04:00,0.2197918983585165,0.22688901293104946,0.22314870924213753,0.23514985103873312
,2018-05-16 05:00,0.2191158906402149,0.22673034268139408,0.2233890135372084,0.2355575962670846
,2018-05-16 06:00,0.21831025676784188,0.22654502091412593,0.22362542460634272,0.23596794954695477
,2018-05-16 07:00,0.21768532822978354,0.22629189949666806,0.223819365413906,0.236345383962489
,2018-05-16 08:00,0.21704434063034997,0.22597118896446505,0.22396560379184022,0.23669004002103178
,2018-05-16 09:00,0.21636819019785042,0.2255619926086016,0.22404035669183106,0.23698121719919024
,2018-05-16 10:00,0.21577979526580537,0.22510295772175154,0.22406995902612153,0.2372495537818486
,2018-05-16 11:00,0.21576861090088129,0.22463218746416366,0.2240810955064798,0.23752275112878135
,2018-05-16 12:00,0.2176545919830538,0.224156156520123,0.22407485273213654,0.237800339302703
,2018-05-16 13:00,0.22093687212076518,0.22368257102148714,0.2240539769679759,0.23808396206292287
,2018-05-16 14:00,0.22284569506951685,0.22322826438532228,0.22402820576563115,0.23838240660223625
,2018-05-16 15:00,0.22328991549199878,0.22275750029609243,0.22396156014850233,0.23865694270594365
,2018-05-16 16:00,0.2230408259480108,0.2223267156152854,0.22389386156223393,0.23894871222675657
,2018-05-16 17:00,0.22247262958776667,0.22192364653313845,0.22380713742790792,0.23923619277822172
,2018-05-16 18:00,0.22184692380830956,0.22163793366225484,0.2237723888079658,0.2395896373343072
,2018-05-16 19:00,0.22120812130927636,0.22144533962769752,0.2237675856284239,0.23998094795638303
,2018-05-16 20:00,0.22057011616528632,0.22132281348236543,0.22377488093431475,0.24039128044030114
,2018-05-16 21:00,0.2199215106160635,0.22123474990478365,0.22377024928771855,0.2407960429915722
,2018-05-16 22:00,0.2196653843336724,0.22117124812835254,0.22375411848055154,0.24119587502237305
,2018-05-16 23:00,0.22623415295444296,0.22113580595630197,0.22373873230347563,0.2416021510953622
,2018-05-17 00:00,0.2930459742380247,0.22111042517591878,0.22371565550034073,0.24200412784735997
,2018-05-17 01:00,0.27733039244513247,0.22111958966333656,0.22368309183228005,0.2423984611629822
,2018-05-17 02:00,0.2578415086069664,0.22157106685998235,0.22364798558745785,0.24279060325831764
,2018-05-17 03:00,0.2514756780964155,0.22518964684249673,0.223609616160988,0.24317773322797137
,2018-05-17 04:00,0.24723762273057648,0.2370929908425405,0.2235705940100498,0.24355945607327564
,2018-05-17 05:00,0.24386707277946512,0.24595323407929015,0.2235413168430907,0.24393620856183978
,2018-05-17 06:00,0.24090810722971934,0.24786156023031744,0.22355821691586136,0.24430981957484388
,2018-05-17 07:00,0.23854316384187524,0.24780212618911035,0.22366604033163245,0.24463472748388443
,2018-05-17 08:00,0.2363954060115458,0.24705267648757107,0.223996391875396,0.24488230239082165
,2018-05-17 09:00,0.23439938584927975,0.24596736071051767,0.22470956238195994,0.24504827104926669
,2018-05-17 10:00,0.2325632707981947,0.24474370727668465,0.2258928734579286,0.2451774503826124
,2018-05-17 11:00,0.23081860673480795,0.24341175395120435,0.22738839508125333,0.24524374332626514
,2018-05-17 12:00,0.2291462521953624,0.2420080603599803,0.22895749254334427,0.2452593031672776
,2018-05-17 13:00,0.22743156402362966,0.24045319505420024,0.23028509772905564,0.24515193866520035
,2018-05-17 14:00,0.22581467937326052,0.2389121509463812,0.23134912670373547,0.24506066115942599
,2018-05-17 15:00,0.2243271113901995,0.23744543448202754,0.2321444400769408,0.24502998956680833
,2018-05-17 16:00,0.22296011763459062,0.2360668093748014,0.2326922890512726,0.2450717449964222
,2018-05-17 17:00,0.22171395585162465,0.23479231736510547,0.23304356706004511,0.24520274753286453
,2018-05-17 18:00,0.22063628411858588,0.23367724995400507,0.23328949002173716,0.24547144663728535
,2018-05-17 19:00,0.219724444863445,0.2327255625090958,0.2334759570213834,0.2458793583941713
,2018-05-17 20:00,0.21889037519800164,0.23185513039528854,0.23357008132289214,0.24635554133337273
,2018-05-17 21:00,0.21815754585225344,0.23108745857162621,0.23361923657364414,0.24691756751101815
,2018-05-17 22:00,0.2174704919539458,0.23037059272213106,0.23360353314672663,0.247516180140809
,2018-05-17 23:00,0.2168553769928149,0.22972750068395384,0.23356147017986706,0.24816551831668981
,2018-05-18 00:00,0.2162716568264248,0.22911934263308198,0.23347593240334502,0.24882346751395204
,2018-05-18 01:00,0.2157096976367214,0.2285352446309099,0.2333510235215195,0.24945802302863096
,2018-05-18 02:00,0.21519787991743916,0.2280007645626203,0.23321188813224647,0.2500871719296125
,2018-05-18 03:00,0.2147148456427524,0.22749644960286142,0.23304841390513117,0.2507089240218673
,2018-05-18 04:00,0.21424133519305977,0.22700335142317685,0.23285382571783844,0.2513340840857413
,2018-05-18 05:00,0.21375769239232015,0.22653132715876198,0.23264373789497844,0.2519490157030486
,2018-05-18 06:00,0.2131334283399361,0.22607172922524454,0.232417477316942,0.25256191023617935
,2018-05-18 07:00,0.21265911802403908,0.2255636134755763,0.232130308826412,0.2531333255159767
,2018-05-18 08:00,0.21208458470545094,0.224947945343749,0.2317373111861234,0.25360143796365875
,2018-05-18 09:00,0.21147489094695124,0.224287822483029,0.2312947410774302,0.25401209301327726
,2018-05-18 10:00,0.21082519499746313,0.22357924460403203,0.23080081666329688,0.25435184961509083
,2018-05-18 11:00,0.2100608683676035,0.22274940241800756,0.2301962930931861,0.2545465640385058
,2018-05-18 12:00,0.20925732538502165,0.2218714477597723,0.22954509436878923,0.25466850225730175
,2018-05-18 13:00,0.20847701903283924,0.22101170528402414,0.22890351076879906,0.2547631678049306
,2018-05-18 14:00,0.2076805626646596,0.22013312372729715,0.22824021016750612,0.25479222294159537
,2018-05-18 15:00,0.20691496167944312,0.21928161396320384,0.2275942529435911,0.2548200434277219
,2018-05-18 16:00,0.20613370983274676,0.21841561380482727,0.22693076673680754,0.2547817416086715
,2018-05-18 17:00,0.20532964335172818,0.21752694755642665,0.22624373859431407,0.2546770537860873
,2018-05-18 18:00,0.2045971523630032,0.21671252340069644,0.2256152227807131,0.2546139322505831
,2018-05-18 19:00,0.20404375476393244,0.2160782661459903,0.22513323743231092,0.25466623919707476
,2018-05-18 20:00,0.20361912176825003,0.21557431826478973,0.22475394991011577,0.25482416143474673
,2018-05-18 21:00,0.20324506898618688,0.2151270156752945,0.2244149246541904,0.2549995243387523
,2018-05-18 22:00,0.2029148699834194,0.2147281828599641,0.2241099865506163,0.2552430120705848
,2018-05-18 23:00,0.20263182351344367,0.21438157602377717,0.22384300565992715,0.2555330795165708
,2018-05-19 00:00,0.20233069951003108,0.2140249711133213,0.22356242782154911,0.2558004640305006
,2018-05-19 01:00,0.20205774922254965,0.21370000723252303,0.22330471718157416,0.25607713297790474
,2018-05-19 02:00,0.20180237813496466,0.21339662503905668,0.22306202887400506,0.25635416392166127
,2018-05-19 03:00,0.20156601321184786,0.2131156996125302,0.22283574078865567,0.25663377606227267
,2018-05-19 04:00,0.20135677726404633,0.21286471589296468,0.2226326142117026,0.25692487108738743
,2018-05-19 05:00,0.20112327152045195,0.21262366528434307,0.22243616860849041,0.25720980742843297
,2018-05-19 06:00,0.20074436617731867,0.21238425522592091,0.22224026676847577,0.2574815198403703
,2018-05-19 07:00,0.2004978851053524,0.2120990435131182,0.2220063456034781,0.2576940967521803
,2018-05-19 08:00,0.20017362063412747,0.21173314485206005,0.22170665563811454,0.25781077520922413
,2018-05-19 09:00,0.19974157934172232,0.21125609548877744,0.22131697268008996,0.2577970923462209
,2018-05-19 10:00,0.19925099896849793,0.2107156677835052,0.2208786296172814,0.257695535914434
,2018-05-19 11:00,0.19870249027189513,0.21011384552042628,0.22039345704067598,0.25750649590770613
,2018-05-19 12:00,0.19807966151451456,0.20943596053347951,0.21984923175075158,0.2572144367488402
,2018-05-19 13:00,0.1974403167279833,0.20873920932346912,0.2192941320637603,0.2568746090168754
,2018-05-19 14:00,0.1968262203520617,0.20806335712381535,0.21876078327314086,0.25652728790037055
,2018-05-19 15:00,0.19616855173251027,0.2073451464323311,0.21819497431166868,0.25611288542097055
,2018-05-19 16:00,0.1955143200612071,0.20663345796037685,0.2176376626411434,0.25567890110655084
,2018-05-19 17:00,0.1950160640192659,0.2060726963714915,0.21720931351921913,0.25536702808840783
,2018-05-19 18:00,0.1945823395542235,0.2055836487342333,0.21684098655417083,0.25510607585177614
,2018-05-19 19:00,0.1941923256242305,0.20514088306997197,0.21651038512898227,0.25487373001867397
,2018-05-19 20:00,0.19391634421563286,0.2048113989920168,0.21627329020882113,0.2547375528615926
,2018-05-19 21:00,0.1936924904958378,0.2045365939899368,0.2160792042794154,0.25464505052177083
,2018-05-19 22:00,0.19350947301694227,0.20430560943664688,0.21591866104788493,0.2545853506004083
,2018-05-19 23:00,0.1933125633542207,0.20406673749401716,0.215748064016677,0.25451057005392425
,2018-05-20 00:00,0.19315352691111673,0.20386775357474768,0.2156080784946477,0.25446545523902236
,2018-05-20 01:00,0.19302626349141427,0.2037022979160187,0.2154931966868604,0.25444487697297474
,2018-05-20 02:00,0.19291714158562429,0.20355751610509124,0.21539257187890876,0.25443769482021616
,2018-05-20 03:00,0.1927981550730587,0.2034063161826234,0.21528358365034572,0.25441921545444746
,2018-05-20 04:00,0.19267352542897165,0.20325265719508243,0.2151700526353289,0.25439316341600327
,2018-05-20 05:00,0.19252801457810623,0.2031088282213509,0.2150626953576371,0.254371006723037
,2018-05-20 06:00,0.19225777839543287,0.20297611852468586,0.2149628608571873,0.2543542693138289
,2018-05-20 07:00,0.19209300043594058,0.20278475221416398,0.21481235367916096,0.25427844992203075
,2018-05-20 08:00,0.1918354573097542,0.20249936853602313,0.2145827921887825,0.25411011109712695
,2018-05-20 09:00,0.19149857408385448,0.20213209459065296,0.2142858008134214,0.2538593570559472
,2018-05-20 10:00,0.19109669782458616,0.20169647260897827,0.2139336781432688,0.253537691430715
,2018-05-20 11:00,0.1906308905841935,0.20119388376033526,0.21352812887719702,0.2531456825098639
,2018-05-20 12:00,0.1901018654147721,0.20062636873101444,0.21307128265814573,0.2526847359101616
,2018-05-20 13:00,0.18955949905299385,0.20004309657361075,0.21260475757836353,0.25219930193425943
,2018-05-20 14:00,0.18899537749216283,0.19943863608342896,0.21212362261022982,0.25168412814954094
,2018-05-20 15:00,0.18844129011013566,0.19884402802474083,0.21165373168294982,0.2511674171804036
,2018-05-20 16:00,0.18805498625623607,0.1984127387403434,0.21132358494367004,0.25078782234634034
,2018-05-20 17:00,0.1877683957548581,0.19808295119814343,0.2110790254418921,0.250490396031392
,2018-05-20 18:00,0.18743649801703027,0.19771301035449348,0.21079971630525807,0.25015602863958336
,2018-05-20 19:00,0.18719911015099855,0.19743913547303193,0.21060075772006548,0.24990547988045275
,2018-05-20 20:00,0.18704836103771877,0.1972524686109677,0.21047360795599088,0.24972654339248024
,2018-05-20 21:00,0.1869447030882139,0.1971147574363336,0.2103852164178303,0.24958516996846877
,2018-05-20 22:00,0.18684460259280095,0.19698390708402677,0.21029978985383257,0.2494457320803374
,2018-05-20 23:00,0.1867405023530384,0.1968518234268768,0.21021063496133308,0.24930266201430368
,2018-05-21 00:00,0.18665721462881424,0.1967422750321872,0.2101379465363395,0.24917727840115406
,2018-05-21 01:00,0.1865819961376483,0.19664295341146587,0.2100712796673656,0.24905847344882626
,2018-05-21 02:00,0.18651510382009617,0.19655384309540064,0.21001069889876942,0.24894659449720644
,2018-05-21 03:00,0.18645132052490665,0.19646974101031567,0.20995190519290716,0.24883727774192127
,2018-05-21 04:00,0.18638357626945268,0.19638355513559502,0.2098890729208532,0.2487245935518395
,2018-05-21 05:00,0.18629490283720096,0.1963079927555928,0.2098331211442685,0.24861985689772859
,2018-05-21 06:00,0.18622103339021004,0.1962178502600746,0.20976291738832709,0.24850091875929392
,2018-05-21 07:00,0.18612293148783104,0.19610369263842542,0.20967090862229984,0.2483602373947007
,2018-05-21 08:00,0.18596302465605458,0.1959266390466731,0.20952483145813502,0.24816432352619539
,2018-05-21 09:00,0.18571921635787889,0.1956639219097579,0.2093063942536797,0.24789429377942696
,2018-05-21 10:00,0.1853321811894126,0.19525695712032487,0.2089673230418956,0.24749973669589417
,2018-05-21 11:00,0.18486185045815642,0.1947647555832006,0.2085588576023336,0.24703297931060597
,2018-05-21 12:00,0.18441228384839303,0.19429021535835206,0.20816830520827567,0.24658295666293717
,2018-05-21 13:00,0.1839663593872107,0.19381730348878512,0.20778165499284845,0.24621363093861298
,2018-05-21 14:00,0.18354830522900525,0.19337094353446882,0.20741966899600187,0.24589258262722813
,2018-05-21 15:00,0.18318109138762778,0.19297369205693832,0.20710092998531468,0.24561634106248148
,2018-05-21 16:00,0.18273358550727611,0.1924972069799945,0.20671675109482002,0.2452687095563517
,2018-05-21 17:00,0.18222978258542188,0.19196817176100506,0.20629038190213622,0.24487603354934978
,2018-05-21 18:00,0.18188655670306492,0.191598132241121,0.20600049974383633,0.2446168066411291
,2018-05-21 19:00,0.18166896924960035,0.19135427433503088,0.20581786592378043,0.24446085659008537
,2018-05-21 20:00,0.18147281559648637,0.19113449010099304,0.20565533089858243,0.24432594646518488
,2018-05-21 21:00,0.18135061765341892,0.19098856988387458,0.20555479638452095,0.2442551150407486
,2018-05-21 22:00,0.18121250616289053,0.19083007030659221,0.205442799423162,0.24417129976575003
