@T,table
2018-05-15 18:00,0.018056898775755018
2018-05-15 19:00,0.01845829209196552
2018-05-15 20:00,0.018788141388817944
2018-05-15 21:00,0.019034313944035902
2018-05-15 22:00,0.019209000158078166
2018-05-15 23:00,0.01931635217635086
2018-05-16 00:00,0.019362484906108146
2018-05-16 01:00,0.019354388493906055
2018-05-16 02:00,0.019299324740253032
2018-05-16 03:00,0.019203979316549435
2018-05-16 04:00,0.019074371516798166
2018-05-16 05:00,0.018915700451868966
2018-05-16 06:00,0.01873037787037639
2018-05-16 07:00,0.018477255983916238
2018-05-16 08:00,0.01815654539641151
2018-05-16 09:00,0.017747349571123505
2018-05-16 10:00,0.01728831557713824
2018-05-16 11:00,0.01681754633290021
2018-05-16 12:00,0.016341516445152457
2018-05-16 13:00,0.015867931999289098
2018-05-16 14:00,0.01541362633658698
2018-05-16 15:00,0.014942863268400775
2018-05-16 16:00,0.014512079503660541
2018-05-16 17:00,0.014109011416520226
2018-05-16 18:00,0.013823298924525426
2018-05-16 19:00,0.01363070481956749
2018-05-16 20:00,0.01350817832379346
2018-05-16 21:00,0.013420114383844245
2018-05-16 22:00,0.013356612225229797
2018-05-16 23:00,0.013321169477707409
2018-05-17 00:00,0.0132957880629129
2018-05-17 01:00,0.01330495204863441
2018-05-17 02:00,0.0137564305460839
2018-05-17 03:00,0.017375022827159803
2018-05-17 04:00,0.029278390013975947
2018-05-17 05:00,0.038138617821666776
2018-05-17 06:00,0.04004692885549539
2018-05-17 07:00,0.039987487759448784
2018-05-17 08:00,0.03923803506997574
2018-05-17 09:00,0.03815271892669973
2018-05-17 10:00,0.03692906648968117
2018-05-17 11:00,0.03559711554792322
2018-05-17 12:00,0.034193425633096505
2018-05-17 13:00,0.03263856637428765
2018-05-17 14:00,0.03109752859646507
2018-05-17 15:00,0.029630818150336108
2018-05-17 16:00,0.028252198614803103
2018-05-17 17:00,0.026977711551667838
2018-05-17 18:00,0.02586264757323531
2018-05-17 19:00,0.024910961706506585
2018-05-17 20:00,0.024040530525652914
2018-05-17 21:00,0.023272858394663504
2018-05-17 22:00,0.022555991909061338
2018-05-17 23:00,0.021912898305573456
2018-05-18 00:00,0.02130473828939572
2018-05-18 01:00,0.020720638316287204
2018-05-18 02:00,0.02018615571638524
2018-05-18 03:00,0.01968183804893603
2018-05-18 04:00,0.0191887372133005
2018-05-18 05:00,0.01871671040409642
2018-05-18 06:00,0.018257109881033115
2018-05-18 07:00,0.01774899342972787
2018-05-18 08:00,0.017133329449956367
2018-05-18 09:00,0.016473214089915852
2018-05-18 10:00,0.015764647894481065
2018-05-18 11:00,0.014934824279646416
2018-05-18 12:00,0.014056891737103991
2018-05-18 13:00,0.013197174350667834
2018-05-18 14:00,0.01231862305637485
2018-05-18 15:00,0.011467143795743331
2018-05-18 16:00,0.010601180235534094
2018-05-18 17:00,0.009712555162294773
2018-05-18 18:00,0.00889817080348676
2018-05-18 19:00,0.00826394333456118
2018-05-18 20:00,0.0077600131992929255
2018-05-18 21:00,0.007312723120231776
2018-05-18 22:00,0.006913899276877564
2018-05-18 23:00,0.006567297203825775
2018-05-19 00:00,0.006210705506210681
2018-05-19 01:00,0.005885752700215102
2018-05-19 02:00,0.005582380120446748
2018-05-19 03:00,0.005301459940914688
2018-05-19 04:00,0.005050470834248089
2018-05-19 05:00,0.0048094114382735
2018-05-19 06:00,0.004569992569886175
2018-05-19 07:00,0.00428480743326623
2018-05-19 08:00,0.00391899674315048
2018-05-19 09:00,0.003442118902213187
2018-05-19 10:00,0.0029019061927397505
2018-05-19 11:00,0.002300336122879623
2018-05-19 12:00,0.0016227515524854935
2018-05-19 13:00,0.0009263068744349845
2018-05-19 14:00,0.0002507289885955444
2018-05-19 15:00,-0.00046718736638909353
2018-05-19 16:00,-0.0011785840361012295
2018-05-19 17:00,-0.0017391794282599626
2018-05-19 18:00,-0.002228122591186543
2018-05-19 19:00,-0.002670835282212472
2018-05-19 20:00,-0.0030003582635807075
2018-05-19 21:00,-0.003275255550844222
2018-05-19 22:00,-0.00350637608345937
2018-05-19 23:00,-0.003745384826286724
2018-05-20 00:00,-0.003944549329240238
2018-05-20 01:00,-0.004110224842172355
2018-05-20 02:00,-0.004255253959632679
2018-05-20 03:00,-0.00440670391326535
2018-05-20 04:00,-0.004560618496437685
2018-05-20 05:00,-0.004704719391467743
2018-05-20 06:00,-0.004837718313722414
2018-05-20 07:00,-0.0050293203986786494
2018-05-20 08:00,-0.005314859757865914
2018-05-20 09:00,-0.0056822209123955775
2018-05-20 10:00,-0.0061178741361823386
2018-05-20 11:00,-0.006620449588276428
2018-05-20 12:00,-0.007187907263664306
2018-05-20 13:00,-0.007771115846962509
2018-05-20 14:00,-0.008375501876118727
2018-05-20 15:00,-0.00897005116633992
2018-05-20 16:00,-0.00940141313625234
2018-05-20 17:00,-0.009731359371964302
2018-05-20 18:00,-0.010101433435966575
2018-05-20 19:00,-0.010375519436003913
2018-05-20 20:00,-0.010562469162821261
2018-05-20 21:00,-0.010700507819774663
2018-05-20 22:00,-0.01083169198988812
2018-05-20 23:00,-0.01096410849042477
2018-05-21 00:00,-0.01107401121786003
2018-05-21 01:00,-0.011173697317259992
2018-05-21 02:00,-0.011263182014302875
2018-05-21 03:00,-0.011347663262687227
2018-05-21 04:00,-0.01143422607779207
2018-05-21 05:00,-0.011510175280135718
2018-05-21 06:00,-0.01160068878497103
2018-05-21 07:00,-0.011715188477644994
2018-05-21 08:00,-0.011892516969775363
2018-05-21 09:00,-0.012155426613022782
2018-05-21 10:00,-0.012562462967277935
2018-05-21 11:00,-0.013054669081500075
2018-05-21 12:00,-0.013529242029075739
2018-05-21 13:00,-0.014002218581160894
2018-05-21 14:00,-0.014448664226490882
2018-05-21 15:00,-0.014846038509903445
2018-05-21 16:00,-0.015322609339493962
2018-05-21 17:00,-0.015851709989704782
2018-05-21 18:00,-0.01622192406593806
2018-05-21 19:00,-0.01646604774872576
2018-05-21 20:00,-0.01668611423378341
2018-05-21 21:00,-0.01683236484705662
2018-05-21 22:00,-0.01699118625022486
2018-05-21 23:00,-0.0171144123662169
2018-05-22 00:00,-0.01725097671458653
2018-05-22 01:00,-0.01736427310088251
2018-05-22 02:00,-0.01745035021371681
2018-05-22 03:00,-0.017541562522297965
2018-05-22 04:00,-0.01761848645002853
2018-05-22 05:00,-0.017675668217047746
2018-05-22 06:00,-0.01773842404543631
2018-05-22 07:00,-0.01782749802946966
2018-05-22 08:00,-0.018033884033687664
2018-05-22 09:00,-0.018352398698775294
2018-05-22 10:00,-0.018790873084618062
2018-05-22 11:00,-0.01929573140350857
2018-05-22 12:00,-0.01985555824658239
2018-05-22 13:00,-0.020430552568955054
2018-05-22 14:00,-0.021025484253201665
2018-05-22 15:00,-0.021621762874636616
2018-05-22 16:00,-0.02217645159122683
2018-05-22 17:00,-0.022376596578324665
2018-05-22 18:00,-0.022466952288805117
2018-05-22 19:00,-0.022514474149481475
2018-05-22 20:00,-0.022552086513063632
2018-05-22 21:00,-0.0225845974732702
2018-05-22 22:00,-0.02261510467534869
2018-05-22 23:00,-0.02264119243022167
2018-05-23 00:00,-0.022664585352298025
2018-05-23 01:00,-0.02268430777295094
2018-05-23 02:00,-0.022697436667536805
2018-05-23 03:00,-0.022699150965081877
2018-05-23 04:00,-0.022682714717224384
2018-05-23 05:00,-0.0226399344595858
2018-05-23 06:00,-0.02258203152602911
2018-05-23 07:00,-0.022510957670247064
2018-05-23 08:00,-0.022426996081089487
2018-05-23 09:00,-0.02233136052905957
2018-05-23 10:00,-0.022198547739039412
2018-05-23 11:00,-0.022072553598423167
2018-05-23 12:00,-0.021953524514049277
2018-05-23 13:00,-0.021861384993671226
2018-05-23 14:00,-0.021738636944929807
2018-05-23 15:00,-0.02153965912424552
2018-05-23 16:00,-0.02130310538058386
2018-05-23 17:00,-0.02102223640257292
2018-05-23 18:00,-0.020735295086994496
2018-05-23 19:00,-0.020365877162090498
2018-05-23 20:00,-0.019986546741546207
2018-05-23 21:00,-0.01959878214297002
2018-05-23 22:00,-0.01920727638952084
2018-05-23 23:00,-0.018810132780123404
2018-05-24 00:00,-0.01841644424920645
2018-05-24 01:00,-0.018032469412566643
2018-05-24 02:00,-0.017660903201626665
2018-05-24 03:00,-0.01730218287727163
2018-05-24 04:00,-0.016956564715867206
2018-05-24 05:00,-0.016624189044632046
2018-05-24 06:00,-0.016325125461188708
2018-05-24 07:00,-0.016070212851603913
2018-05-24 08:00,-0.015917081669459363
2018-05-24 09:00,-0.015905090719036244
2018-05-24 10:00,-0.015989839900818995
2018-05-24 11:00,-0.016156991368940235
2018-05-24 12:00,-0.016374213902549006
2018-05-24 13:00,-0.01662698897534777
2018-05-24 14:00,-0.016932096624992773
2018-05-24 15:00,-0.01725232014904597
2018-05-24 16:00,-0.017548794521212358
2018-05-24 17:00,-0.017830191740681553
2018-05-24 18:00,-0.01807900644181018
2018-05-24 19:00,-0.01825401394975741
2018-05-24 20:00,-0.018338759271160465
2018-05-24 21:00,-0.018318786832117157
2018-05-24 22:00,-0.01827962758782542
2018-05-24 23:00,-0.01823923950954727
2018-05-25 00:00,-0.018191314013127638
2018-05-25 01:00,-0.018156214952702504
2018-05-25 02:00,-0.018116613359954167
2018-05-25 03:00,-0.018033260566818046
2018-05-25 04:00,-0.017710467503307764
2018-05-25 05:00,-0.01608451696559532
2018-05-25 06:00,-0.011317465911280758
2018-05-25 07:00,-0.004658967719238752
2018-05-25 08:00,0.0012011602518791908
2018-05-25 09:00,0.005409352990362562
2018-05-25 10:00,0.008135232939960407
2018-05-25 11:00,0.009795972779082854
2018-05-25 12:00,0.01068227525641599
2018-05-25 13:00,0.011109945013854747
2018-05-25 14:00,0.011233675850296415
2018-05-25 15:00,0.011063984475450261
2018-05-25 16:00,0.01074338494490562
2018-05-25 17:00,0.010393269195014126
2018-05-25 18:00,0.010166044838272423
2018-05-25 19:00,0.01002464759621377
2018-05-25 20:00,0.009937046749093126
2018-05-25 21:00,0.009850171562715754
2018-05-25 22:00,0.009762490432216636
2018-05-25 23:00,0.009642113727337559
2018-05-26 00:00,0.00955328650077561
2018-05-26 01:00,0.010581425463286165
2018-05-26 02:00,0.04251029280269361
2018-05-26 03:00,0.09218540858969076
2018-05-26 04:00,0.06720579666138737
2018-05-26 05:00,0.05183806644249009
2018-05-26 06:00,0.04840989987432287
2018-05-26 07:00,0.04614241126821107
2018-05-26 08:00,0.044017609097964316
2018-05-26 09:00,0.04190037363188001
2018-05-26 10:00,0.03999881144632515
2018-05-26 11:00,0.038184144957303365
2018-05-26 12:00,0.03630982875038197
2018-05-26 13:00,0.034551259650577856
2018-05-26 14:00,0.03290802948935313
2018-05-26 15:00,0.03135843575759606
2018-05-26 16:00,0.030026351975834087
2018-05-26 17:00,0.0288323551183073
2018-05-26 18:00,0.027660042245705632
2018-05-26 19:00,0.02649911715002788
2018-05-26 20:00,0.02553920074722378
2018-05-26 21:00,0.024619834871593943
2018-05-26 22:00,0.023799001390163957
2018-05-26 23:00,0.023037834288738665
2018-05-27 00:00,0.02230012902607824
2018-05-27 01:00,0.021613594555300902
2018-05-27 02:00,0.020937780845795506
2018-05-27 03:00,0.02031338544599924
2018-05-27 04:00,0.019736255963092045
2018-05-27 05:00,0.019185188650764823
2018-05-27 06:00,0.018654730655366075
2018-05-27 07:00,0.01811137581657625
2018-05-27 08:00,0.017557817866704545
2018-05-27 09:00,0.016929484917172513
2018-05-27 10:00,0.01615523588237286
2018-05-27 11:00,0.015304321019087547
2018-05-27 12:00,0.014388515585901776
2018-05-27 13:00,0.01354662245743081
2018-05-27 14:00,0.012630806569547515
2018-05-27 15:00,0.01165116116675391
2018-05-27 16:00,0.010612663919118664
2018-05-27 17:00,0.009703905963476644
2018-05-27 18:00,0.008951889074457403
2018-05-27 19:00,0.008366843621365708
2018-05-27 20:00,0.007781374738767527
2018-05-27 21:00,0.007417309170260372
2018-05-27 22:00,0.007136127922443308
2018-05-27 23:00,0.006874112428194426
2018-05-28 00:00,0.006626564279311659
2018-05-28 01:00,0.006396075308839344
2018-05-28 02:00,0.006175053648181439
2018-05-28 03:00,0.005961833471643585
2018-05-28 04:00,0.005756345251833772
2018-05-28 05:00,0.0055585788017210175
2018-05-28 06:00,0.005343947061812876
2018-05-28 07:00,0.005115218214131981
2018-05-28 08:00,0.004843777331257237
2018-05-28 09:00,0.004512341428296082
2018-05-28 10:00,0.004133429254271237
2018-05-28 11:00,0.003672267817752997
2018-05-28 12:00,0.0031576655936266795
2018-05-28 13:00,0.0026121361748644295
2018-05-28 14:00,0.002003275438498542
2018-05-28 15:00,0.0014328715085514948
2018-05-28 16:00,0.000880316044924459
2018-05-28 17:00,0.00039992237070846093
2018-05-28 18:00,5.2424519768889954e-05
2018-05-28 19:00,-0.0002070703720587902
2018-05-28 20:00,-0.00048174284511322274
2018-05-28 21:00,-0.0007297686505096518
2018-05-28 22:00,-0.0009459670149365301
2018-05-28 23:00,-0.001125352978938926
2018-05-29 00:00,-0.0012970772880731701
2018-05-29 01:00,-0.0014739121271993977
2018-05-29 02:00,-0.0016152636001134785
2018-05-29 03:00,-0.001720493988381852
2018-05-29 04:00,-0.0018154325565286622
2018-05-29 05:00,-0.0019082239962329162
2018-05-29 06:00,-0.002022712216196834
2018-05-29 07:00,-0.0021546217540038964
2018-05-29 08:00,-0.002332912206538612
2018-05-29 09:00,-0.00256006616416371
2018-05-29 10:00,-0.002843828981380303
2018-05-29 11:00,-0.003262755643231169
2018-05-29 12:00,-0.003718284136718944
2018-05-29 13:00,-0.004164382122611998
2018-05-29 14:00,-0.004593786153084353
2018-05-29 15:00,-0.0050036446403978335
2018-05-29 16:00,-0.005388276996843369
2018-05-29 17:00,-0.0057365131536365604
2018-05-29 18:00,-0.005950988232921853
2018-05-29 19:00,-0.006024504492477101
2018-05-29 20:00,-0.006043686352345881
2018-05-29 21:00,-0.005955780887062126
2018-05-29 22:00,-0.005871368915309413
2018-05-29 23:00,-0.005760845585786434
2018-05-30 00:00,-0.005610271234750205
2018-05-30 01:00,-0.00545053511905795
2018-05-30 02:00,-0.005289166408070742
2018-05-30 03:00,-0.005126753313393351
2018-05-30 04:00,-0.004963214635808816
2018-05-30 05:00,-0.004796352375858251
2018-05-30 06:00,-0.0046461834391637175
2018-05-30 07:00,-0.004520886522715581
2018-05-30 08:00,-0.0044374783886373115
2018-05-30 09:00,-0.0044597585626030695
2018-05-30 10:00,-0.004580002234286534
2018-05-30 11:00,-0.004800788693775551
2018-05-30 12:00,-0.005070566802246532
2018-05-30 13:00,-0.005369769253521894
2018-05-30 14:00,-0.005635029989428136
2018-05-30 15:00,-0.005926289510475982
2018-05-30 16:00,-0.006044989159278619
2018-05-30 17:00,-0.006252695593831847
2018-05-30 18:00,-0.006401184540071894
2018-05-30 19:00,-0.006449555646987279
2018-05-30 20:00,-0.0064430139129262876
2018-05-30 21:00,-0.0063970414469711745
2018-05-30 22:00,-0.006315480407053847
2018-05-30 23:00,-0.006224121699399926
2018-05-31 00:00,-0.0061283922151959686
2018-05-31 01:00,-0.0060333980335781495
2018-05-31 02:00,-0.00594389546972178
2018-05-31 03:00,-0.005859794366418938
2018-05-31 04:00,-0.0057800704006972375
2018-05-31 05:00,-0.005706333662830854
2018-05-31 06:00,-0.005658062067574562
2018-05-31 07:00,-0.005658960680634845
2018-05-31 08:00,-0.005724755815648741
2018-05-31 09:00,-0.005853571950278469
2018-05-31 10:00,-0.006086293344511856
2018-05-31 11:00,-0.006414425579443758
2018-05-31 12:00,-0.00684799920227544
2018-05-31 13:00,-0.007337358799580029
2018-05-31 14:00,-0.007837809689520359
2018-05-31 15:00,-0.008125250770102468
2018-05-31 16:00,-0.008333544352085956
2018-05-31 17:00,-0.008526473515411345
2018-05-31 18:00,-0.008647663495672475
2018-05-31 19:00,-0.00876192059930403
2018-05-31 20:00,-0.008789176663359877
2018-05-31 21:00,-0.008794649942888519
2018-05-31 22:00,-0.008798743135273374
2018-05-31 23:00,-0.00879965317114946
2018-06-01 00:00,-0.008798053290656985
2018-06-01 01:00,-0.008792409755300684
2018-06-01 02:00,-0.008788015300184193
2018-06-01 03:00,-0.008774994167862954
2018-06-01 04:00,-0.008748841912576313
2018-06-01 05:00,-0.008711731990676277
2018-06-01 06:00,-0.00867953486899993
2018-06-01 07:00,-0.008663495255111148
2018-06-01 08:00,-0.008701247819336982
2018-06-01 09:00,-0.008827918936817558
2018-06-01 10:00,-0.009093986242829755
2018-06-01 11:00,-0.009432963836336988
2018-06-01 12:00,-0.00982655791546383
2018-06-01 13:00,-0.01026112092505957
2018-06-01 14:00,-0.010777733054295413
2018-06-01 15:00,-0.011279113056547746
2018-06-01 16:00,-0.011737812405831494
2018-06-01 17:00,-0.012128052220228017
2018-06-01 18:00,-0.01243465106631804
2018-06-01 19:00,-0.012642772385390008
2018-06-01 20:00,-0.012727916110640183
2018-06-01 21:00,-0.012779586772570198
2018-06-01 22:00,-0.012841662753941968
2018-06-01 23:00,-0.012856626553201661
2018-06-02 00:00,-0.01283622008673109
2018-06-02 01:00,-0.012806253320343075
2018-06-02 02:00,-0.012783645091611173
2018-06-02 03:00,-0.012749145045014815
2018-06-02 04:00,-0.012712691533475332
2018-06-02 05:00,-0.0126680717986314
2018-06-02 06:00,-0.01264396161160558
2018-06-02 07:00,-0.012661398492313472
2018-06-02 08:00,-0.012782940713896962
2018-06-02 09:00,-0.013050511599833323
2018-06-02 10:00,-0.013420294768734894
2018-06-02 11:00,-0.013860425311574331
2018-06-02 12:00,-0.01433250533326487
2018-06-02 13:00,-0.014842220873098319
2018-06-02 14:00,-0.015374669992513093
2018-06-02 15:00,-0.015950336696450337
2018-06-02 16:00,-0.016519908625794
2018-06-02 17:00,-0.0169251137844839
2018-06-02 18:00,-0.01724812368605487
2018-06-02 19:00,-0.017491946211684317
2018-06-02 20:00,-0.017698350405990312
2018-06-02 21:00,-0.01785535187500506
2018-06-02 22:00,-0.01797876886276116
2018-06-02 23:00,-0.018110119539541017
2018-06-03 00:00,-0.018240093159521936
2018-06-03 01:00,-0.018328726808618717
2018-06-03 02:00,-0.01839288358932281
2018-06-03 03:00,-0.018438885474416147
2018-06-03 04:00,-0.0184818344793089
2018-06-03 05:00,-0.018512360699980163
2018-06-03 06:00,-0.01856180088070397
2018-06-03 07:00,-0.0186334246505986
2018-06-03 08:00,-0.01877646485867597
2018-06-03 09:00,-0.0189837808345273
2018-06-03 10:00,-0.019326269600066837
2018-06-03 11:00,-0.019793995953935273
2018-06-03 12:00,-0.020304457581089966
2018-06-03 13:00,-0.020850058070460864
2018-06-03 14:00,-0.02140483122118693
2018-06-03 15:00,-0.0219560294667695
2018-06-03 16:00,-0.022484344360852004
2018-06-03 17:00,-0.02294452224470188
2018-06-03 18:00,-0.023241114077420313
2018-06-03 19:00,-0.023374788287155168
2018-06-03 20:00,-0.023505055222067195
2018-06-03 21:00,-0.023618640833791546
2018-06-03 22:00,-0.02376006599542546
2018-06-03 23:00,-0.02383535992344951
2018-06-04 00:00,-0.023897490007318625
2018-06-04 01:00,-0.02393715612705835
2018-06-04 02:00,-0.023965793921369702
2018-06-04 03:00,-0.023996992984501475
2018-06-04 04:00,-0.024018817171260406
2018-06-04 05:00,-0.024026393458418713
2018-06-04 06:00,-0.02406060007993588
2018-06-04 07:00,-0.02412540680362038
2018-06-04 08:00,-0.024277886203621674
2018-06-04 09:00,-0.02449424625993621
2018-06-04 10:00,-0.024818891755972627
2018-06-04 11:00,-0.025165529868692665
2018-06-04 12:00,-0.025588042346484943
2018-06-04 13:00,-0.02604060900702658
2018-06-04 14:00,-0.026498621923911683
2018-06-04 15:00,-0.026954544782180845
2018-06-04 16:00,-0.02732790866982844
2018-06-04 17:00,-0.027673492367137772
2018-06-04 18:00,-0.027874589573155764
2018-06-04 19:00,-0.02793493235244028
2018-06-04 20:00,-0.02795666814142156
2018-06-04 21:00,-0.027968435097245142
2018-06-04 22:00,-0.027971688647193932
2018-06-04 23:00,-0.027973791440190576
2018-06-05 00:00,-0.02797479386277893
2018-06-05 01:00,-0.027974392562096745
2018-06-05 02:00,-0.027970850490331017
2018-06-05 03:00,-0.027958469001698544
2018-06-05 04:00,-0.02792394024942678
2018-06-05 05:00,-0.027843371906926775
2018-06-05 06:00,-0.02770606038670402
2018-06-05 07:00,-0.027476386973388472
2018-06-05 08:00,-0.027151637331270823
2018-06-05 09:00,-0.026717869216499185
2018-06-05 10:00,-0.026225149475138224
2018-06-05 11:00,-0.025742372834995017
2018-06-05 12:00,-0.025223467231995297
2018-06-05 13:00,-0.024737974062018234
2018-06-05 14:00,-0.02429493422805855
2018-06-05 15:00,-0.023883180978765087
2018-06-05 16:00,-0.02346455511559592
2018-06-05 17:00,-0.023004351740265952
2018-06-05 18:00,-0.022499216754920906
2018-06-05 19:00,-0.02194770889467182
2018-06-05 20:00,-0.02134255609099689
2018-06-05 21:00,-0.02082393944031713
2018-06-05 22:00,-0.0202556210572645
2018-06-05 23:00,-0.01969464561592643
2018-06-06 00:00,-0.01915326081459051
2018-06-06 01:00,-0.018636043923541637
2018-06-06 02:00,-0.018131290099347122
2018-06-06 03:00,-0.01762705406182398
2018-06-06 04:00,-0.01709990766939208
2018-06-06 05:00,-0.016515091465100523
2018-06-06 06:00,-0.015867287168076102
2018-06-06 07:00,-0.015144698265433562
2018-06-06 08:00,-0.014369727041977129
2018-06-06 09:00,-0.013647985252376219
2018-06-06 10:00,-0.0130025134036508
2018-06-06 11:00,-0.01242096491341578
2018-06-06 12:00,-0.01192078338941363
2018-06-06 13:00,-0.011515733128911243
2018-06-06 14:00,-0.011220634544722136
2018-06-06 15:00,-0.011029576507656638
2018-06-06 16:00,-0.010900093698447078
2018-06-06 17:00,-0.010670922672781497
2018-06-06 18:00,-0.010340462581960988
2018-06-06 19:00,-0.009917744811501789
2018-06-06 20:00,-0.009508901881935788
2018-06-06 21:00,-0.00913572825844107
2018-06-06 22:00,-0.008797087513434443
2018-06-06 23:00,-0.008472284188881324
