@T,table
Created,2019-11-28 18:35
Author,HortonMachine library
@H,timestamp
ID,
Type,Date
Format,yyyy-MM-dd HH:mm
2018-06-03 10:00,-0.020258775636514903
2018-06-03 11:00,-0.020637231521648147
2018-06-03 12:00,-0.021039239740205315
2018-06-03 13:00,-0.021462391610096873
2018-06-03 14:00,-0.021886678786830815
2018-06-03 15:00,-0.022303880777538157
2018-06-03 16:00,-0.02269939088273934
2018-06-03 17:00,-0.02303584626423892
2018-06-03 18:00,-0.023233192839834688
2018-06-03 19:00,-0.023299408829091456
2018-06-03 20:00,-0.023378852083560372
2018-06-03 21:00,-0.023453012496043354
2018-06-03 22:00,-0.023558070357760322
2018-06-03 23:00,-0.02360715093378074
2018-06-04 00:00,-0.02364997466959158
2018-06-04 01:00,-0.02367702515452383
2018-06-04 02:00,-0.023698080969767957
2018-06-04 03:00,-0.023724277764419405
2018-06-04 04:00,-0.023743804280195235
2018-06-04 05:00,-0.023752292990544627
2018-06-04 06:00,-0.023786012467132203
2018-06-04 07:00,-0.02384621043483727
2018-06-04 08:00,-0.023981713253938233
2018-06-04 09:00,-0.024167468125771543
2018-06-04 10:00,-0.02444179910551343
2018-06-04 11:00,-0.02472564076381202
2018-06-04 12:00,-0.025069843744029638
2018-06-04 13:00,-0.02543288777778943
2018-06-04 14:00,-0.025794899783950276
2018-06-04 15:00,-0.026151657468081457
2018-06-04 16:00,-0.02643356366786842
2018-06-04 17:00,-0.02669442251517884
2018-06-04 18:00,-0.02683070942076908
2018-06-04 19:00,-0.026851779131139966
2018-06-04 20:00,-0.026852024532304092
2018-06-04 21:00,-0.026853709706623596
2018-06-04 22:00,-0.026854633383863083
2018-06-04 23:00,-0.02685921899149403
2018-06-05 00:00,-0.02686592506604872
2018-06-05 01:00,-0.026873829710275937
2018-06-05 02:00,-0.026882373968888082
2018-06-05 03:00,-0.026891209647694925
2018-06-05 04:00,-0.02690011440070797
2018-06-05 05:00,-0.026908943691164797
2018-06-05 06:00,-0.02693888643492813
2018-06-05 07:00,-0.026992174426002075
2018-06-05 08:00,-0.027093584633022416
2018-06-05 09:00,-0.027240599034366597
2018-06-05 10:00,-0.027468411332365716
2018-06-05 11:00,-0.027808477074687074
2018-06-05 12:00,-0.028176413265445732
2018-06-05 13:00,-0.02859995096451233
2018-06-05 14:00,-0.0290537865695146
2018-06-05 15:00,-0.02950450471690931
2018-06-05 16:00,-0.02990508767192379
2018-06-05 17:00,-0.0302218641041343
2018-06-05 18:00,-0.030455657984922224
2018-06-05 19:00,-0.03061027013806658
2018-06-05 20:00,-0.03068454946681194
2018-06-05 21:00,-0.030809242744947604
2018-06-05 22:00,-0.030856184307239895
2018-06-05 23:00,-0.03088332437338298
2018-06-06 00:00,-0.03090310176469724
2018-06-06 01:00,-0.03092142459341135
2018-06-06 02:00,-0.030933585483745085
2018-06-06 03:00,-0.03094364704272609
2018-06-06 04:00,-0.0309553619866417
2018-06-06 05:00,-0.030968089766888696
2018-06-06 06:00,-0.03100375208979203
2018-06-06 07:00,-0.031062610153661796
2018-06-06 08:00,-0.031157523856525995
