@T,table
Created,2019-11-28 18:35
Author,HortonMachine library
@H,timestamp,value_1 ,value_1 ,value_1 ,value_1
ID,,1 ,1 ,1 ,1
Type,Date,double,double,double,double
Format,yyyy-MM-dd HH:mm, , , ,
,2018-05-10 00:00,0.009036949685534632,0.015325275157232726,0.00862716194968556,-0.008234603203233062
,2018-05-10 01:00,0.009036949685534632,0.015325275157232726,0.00862716194968556,-0.008234603203233062
,2018-05-10 02:00,0.009036949685534632,0.015325275157232726,0.007377161949685573,-0.008234603203233062
,2018-05-10 03:00,0.009036949685534632,0.015325275157232726,0.00362716194968557,-0.008234603203233062
,2018-05-10 04:00,0.009036949685534632,0.015325275157232726,0.00362716194968557,-0.008234603203233062
,2018-05-10 05:00,0.009036949685534632,0.015325275157232726,0.00362716194968557,-0.008234603203233062
,2018-05-10 06:00,0.009036949685534632,0.015325275157232726,0.00362716194968557,-0.00573460320323306
,2018-05-10 07:00,0.009036949685534632,0.015325275157232726,0.00362716194968557,-0.003234603203233058
,2018-05-10 08:00,0.009036949685534632,0.015325275157232726,0.00362716194968557,-0.003234603203233058
,2018-05-10 09:00,0.009036949685534632,0.015325275157232726,0.00362716194968557,-0.003234603203233058
,2018-05-10 10:00,0.009036949685534632,0.015325275157232726,0.00362716194968557,-0.003234603203233058
,2018-05-10 11:00,0.009036949685534632,0.015325275157232726,0.00362716194968557,-0.003234603203233058
,2018-05-10 12:00,0.009036949685534632,0.015325275157232726,0.00362716194968557,-0.003234603203233058
,2018-05-10 13:00,0.009036949685534632,0.015325275157232726,0.00362716194968557,-0.003234603203233058
,2018-05-10 14:00,0.009036949685534632,0.015325275157232726,0.00362716194968557,-0.003234603203233058
,2018-05-10 15:00,0.009036949685534632,0.015325275157232726,0.00362716194968557,-0.003234603203233058
,2018-05-10 16:00,0.009036949685534632,0.015325275157232726,0.00362716194968557,-0.003234603203233058
,2018-05-10 17:00,0.009036949685534632,0.015325275157232726,0.00362716194968557,-0.003234603203233058
,2018-05-10 18:00,0.009036949685534632,0.015325275157232726,0.00362716194968557,-0.003234603203233058
,2018-05-10 19:00,0.009036949685534632,0.015325275157232726,0.00362716194968557,-0.003234603203233058
,2018-05-10 20:00,0.009036949685534632,0.011575275157232737,0.00362716194968557,-0.003234603203233058
