@T,table
Created,2019-11-28 18:35
Author,HortonMachine library
@H,timestamp,value_1 ,value_1 ,value_1 ,value_1 ,value_1 ,value_1
ID,,1 ,1 ,1 ,1 ,1 ,1
Type,Date,double,double,double,double,double,double
Format,yyyy-MM-dd HH:mm, , , , , ,
,2018-05-10 00:00,0.21604407373113566,0.21806154741584793,0.22018068268761265,0.22241034040249363,0.21917416105927248,-0.18967296505515954
,2018-05-10 01:00,0.21604407373113566,0.21806154741584793,0.22018068268761265,0.22241034040249363,0.21917416105927248,-0.18967296505515954
,2018-05-10 02:00,0.21604407373113566,0.218061547415848,0.22018068268761265,0.22241034040249358,0.21917416105927245,-0.18967296505516115
,2018-05-10 03:00,0.2160440737311356,0.21806154741584788,0.22018068268761248,0.22241034040249336,0.21917416105927234,-0.18967296505516754
,2018-05-10 04:00,0.21604407373113538,0.2180615474158475,0.22018068268761187,0.2224103404024924,0.2191741610592718,-0.1896729650551995
,2018-05-10 05:00,0.2160440737311347,0.2180615474158465,0.22018068268761032,0.22241034040249014,0.2191741610592704,-0.18967296505527947
,2018-05-10 06:00,0.21604407373113305,0.21806154741584405,0.22018068268760682,0.22241034040248508,0.21917416105926724,-0.18967296505546175
,2018-05-10 07:00,0.2160103520880307,0.21802791228464397,0.22014725899172555,0.22237725417205217,0.2191406943841131,-0.1916009612635114
,2018-05-10 08:00,0.21595102924634552,0.21796891706019372,0.2200887728086534,0.2223194464318458,0.21908204138675963,-0.1949799272339107
,2018-05-10 09:00,0.21586178478545276,0.21788027320623737,0.2200009443834251,0.22223260879242807,0.2189939027918858,-0.2000575417838152
,2018-05-10 10:00,0.21573123648525772,0.21775062319311683,0.2198724425482212,0.22210543427586577,0.21886493412561536,-0.20748735363041818
,2018-05-10 11:00,0.21558398590534106,0.21760452795669172,0.21972765290137736,0.2219619923260886,0.21871953977237468,-0.21586344000376714
,2018-05-10 12:00,0.21543494449833966,0.21745670502245684,0.21958103211626612,0.22181641673592845,0.21857227459324777,-0.22434730359723046
,2018-05-10 13:00,0.21530982526611214,0.2173326220249432,0.2194577252550715,0.2216934705402529,0.21844841077159494,-0.23148302823558542
,2018-05-10 14:00,0.21519401811328914,0.2172174796444556,0.21934285598301634,0.22157833803313892,0.21833317294347498,-0.23812181427022625
,2018-05-10 15:00,0.21507131157272863,0.21709509475209032,0.21922037862733595,0.22145523439403225,0.21821050483654678,-0.2451886544602647
,2018-05-10 16:00,0.21490408481203666,0.2169280476940943,0.21905323524111392,0.22128761803123653,0.21804324644462034,-0.254824315723699
,2018-05-10 17:00,0.2147979882174802,0.2168220031245353,0.21894667396718742,0.2211798596742841,0.21793663124587176,-0.2609663569620653
,2018-05-10 18:00,0.21475448666185964,0.2167779873947312,0.21890132980812282,0.22113226335317904,0.2178915168044732,-0.26356537438892697
,2018-05-10 19:00,0.2147468781685642,0.21676914450400997,0.21889037638359082,0.22111826244296728,0.21788116537478308,-0.2641617143927817
,2018-05-10 20:00,0.2147542010701483,0.2167746628903412,0.21889330349657737,0.22111781293464317,0.21788499509792753,-0.2639410862106763
,2018-05-10 21:00,0.21475964524015423,0.21677800068331732,0.21889392683262893,0.22111516065887848,0.21788668335374475,-0.26384382674887313
,2018-05-10 22:00,0.21474310075846076,0.21675933456916036,0.2188727648264306,0.221091195726902,0.2178665989702384,-0.26500087671164646
,2018-05-10 23:00,0.2147267484047567,0.21674102790101113,0.21885222475075217,0.2210682033008614,0.21784705108934535,-0.26612701906261643
,2018-05-11 00:00,0.2146916164494429,0.21670413562104202,0.2188134207503925,0.22102737967072406,0.21780913812290037,-0.2683111635946077
,2018-05-11 01:00,0.2146614112953904,0.21667237987334026,0.21877995834454256,0.2209920788262642,0.21777645708488436,-0.2701938996919285
,2018-05-11 02:00,0.21464760928304388,0.21665710575695563,0.2187629980179494,0.2209732260105396,0.2177602347671221,-0.27112845823374154
,2018-05-11 03:00,0.21463653474339361,0.21664454311852827,0.21874873817983914,0.22095706669360338,0.2177467206838411,-0.27190699692039205
,2018-05-11 04:00,0.21462587498982877,0.21663239901296105,0.2187349235157502,0.2209414086762983,0.21773365154870958,-0.27265990239606336
,2018-05-11 05:00,0.21461161309531662,0.2166166952717138,0.21871763301746733,0.22092240365455673,0.2177170862597636,-0.2736142193135937
,2018-05-11 06:00,0.21460037252306552,0.21660407803881204,0.21870350362642543,0.22090664233761642,0.21770364913147988,-0.27438832466641927
,2018-05-11 07:00,0.21453812217599721,0.2165406171002665,0.21863890374123424,0.22084099085514652,0.21763965846816113,-0.2780747905510913
,2018-05-11 08:00,0.21440576395509903,0.21640752157280052,0.2185053642987086,0.2207073011132213,0.21750648773495734,-0.2857466810946718
,2018-05-11 09:00,0.21419818480718716,0.2161998940859723,0.21829813563214723,0.22050087028800358,0.21729927120332757,-0.29768430816361074
,2018-05-11 10:00,0.21393731908656588,0.21593968365690552,0.218039002181813,0.22024311507733757,0.2170397800006555,-0.3126334494353322
,2018-05-11 11:00,0.21362336574890195,0.21562692859304478,0.21772777891354572,0.2199335641814118,0.21672790935922603,-0.3306001405185867
,2018-05-11 12:00,0.2132912021453205,0.21529628550517416,0.21739873654166442,0.21960594879297618,0.2163980432462838,-0.3496035405273285
,2018-05-11 13:00,0.21296037150940011,0.21496696429558187,0.21707069582133837,0.2192786647441783,0.21606917409262466,-0.3685495062762136
,2018-05-11 14:00,0.21261604009257934,0.21462389134937948,0.21672844914913503,0.21893650695904204,0.215726221887534,-0.3883067886447716
,2018-05-11 15:00,0.21228279748843348,0.21429155432097008,0.2163963372857463,0.21860364098496898,0.2153935825200297,-0.40746995427872
,2018-05-11 16:00,0.21198480093716393,0.21399393475303308,0.21609813482927687,0.2183036096250222,0.21509512003612402,-0.42466420899822793
,2018-05-11 17:00,0.2117389550472586,0.2137477354199075,0.21585034927001862,0.21805274664965218,0.21484744659670924,-0.4389325356194727
,2018-05-11 18:00,0.21156078942753864,0.2135683149101703,0.2156681928881109,0.2178661615951311,0.21466586470523774,-0.4493933655822678
,2018-05-11 19:00,0.2114347388230044,0.21344002603920276,0.21553608764788706,0.21772851491310957,0.21453484185580096,-0.4569415177580821
,2018-05-11 20:00,0.21137785651805996,0.21337997294536087,0.21547119685078164,0.21765704370456213,0.21447151750469118,-0.46058959777363684
,2018-05-11 21:00,0.2113791619454392,0.2133772108001311,0.21546272338058098,0.21764120865082026,0.2144650761942429,-0.4609606780217328
,2018-05-11 22:00,0.21138157816190184,0.21337487276029032,0.21545427162791542,0.21762534891197355,0.2144590178655203,-0.461309694909443
,2018-05-11 23:00,0.2113788910242726,0.21336716771813485,0.21544048603014676,0.21760453849723493,0.2144477708174473,-0.461957630981271
,2018-05-12 00:00,0.2113802670923775,0.21336354476122038,0.2154310252627044,0.21758853548919327,0.2144408431513739,-0.46235672990157295
,2018-05-12 01:00,0.21137566248922685,0.2133540897512382,0.2154160931895006,0.21756762868647683,0.21442836852911062,-0.46307538582749586
,2018-05-12 02:00,0.21136563759939248,0.21333946099076584,0.2153963917772027,0.2175425024985379,0.21441099821647472,-0.46407607970402887
,2018-05-12 03:00,0.2113552971265008,0.21332479529916742,0.21537703101620764,0.2175181764087728,0.21439382496266218,-0.46506542113331484
,2018-05-12 04:00,0.21135642598810844,0.21332184199228477,0.2153696527335946,0.21750611202337888,0.21438850818434166,-0.46537171772219915
,2018-05-12 05:00,0.21135191984730195,0.21331344102749583,0.21535709593193653,0.21748920918824327,0.21437791649874438,-0.46598189873284196
,2018-05-12 06:00,0.21135237200345186,0.21331020395340616,0.21534993603658553,0.21747795771729478,0.2143726174276846,-0.4662871752164602
,2018-05-12 07:00,0.21130568779517683,0.21326007904182936,0.21529635654406715,0.21742097142273115,0.2143207737009511,-0.46927386296159757
,2018-05-12 08:00,0.2111913318022407,0.2131427929270015,0.21517637472808643,0.21729858127757995,0.21420227018372714,-0.47610078349660867
,2018-05-12 09:00,0.2109343027852626,0.21288366763026778,0.21491584710642025,0.217037368172465,0.2139427964236039,-0.4910489199129678
,2018-05-12 10:00,0.210604020108074,0.2125524561526952,0.21458446074679732,0.21670651225279858,0.21361186231509127,-0.5101138465418611
,2018-05-12 11:00,0.2102151075092481,0.2121635888006594,0.21419631320480492,0.2163196055275423,0.21322365376056368,-0.5324783215790269
,2018-05-12 12:00,0.20977328301336629,0.2117225120431369,0.21375649723121776,0.2158813201837948,0.21278340311787894,-0.5578409118506417
,2018-05-12 13:00,0.20934803634945076,0.2112983970664301,0.21333358955367426,0.21545938352305838,0.21235985162315338,-0.5822414736627612
,2018-05-12 14:00,0.20893581578339987,0.21088721623189194,0.21292315672959344,0.21504905433828947,0.2119488107707937,-0.6059213044512406
,2018-05-12 15:00,0.2085730517214141,0.21052509305780326,0.21256094215919885,0.21468566172810144,0.2115861871666294,-0.6268118449832184
,2018-05-12 16:00,0.2082685433635002,0.21022052170337208,0.21225520293351052,0.21437731992608228,0.21128039698161627,-0.6444282444148562
,2018-05-12 17:00,0.20803666035268148,0.20998767615286146,0.2120199606070075,0.21413796518843703,0.21104556557524684,-0.6579567487830369
,2018-05-12 18:00,0.20786142203759028,0.20981046136496728,0.21183916684904663,0.2139517744369384,0.21086570617213563,-0.6683183471666049
,2018-05-12 19:00,0.20776208289273534,0.20970815913691582,0.211732135283486,0.2138381058807851,0.21076012079848058,-0.6744010607643811
,2018-05-12 20:00,0.2076598065168529,0.20960199143709285,0.21162052181124957,0.21371942717627723,0.21065043673536815,-0.6807198975412727
,2018-05-12 21:00,0.2076859547709634,0.20962361209162822,0.2116357809490953,0.21372648949681838,0.21066795932712631,-0.6797104309507213
,2018-05-12 22:00,0.20771968648500144,0.20965195199934633,0.21165716062497658,0.21373938251062746,0.21069204540498798,-0.6783228456417473
,2018-05-12 23:00,0.20775273995771165,0.20967913154556722,0.21167716738310755,0.21375102808715163,0.21071501674338453,-0.6769994798422353
,2018-05-13 00:00,0.2077808146868445,0.20970117957858608,0.21169217609178703,0.2137581394839579,0.21073307746029385,-0.6759590121663918
,2018-05-13 01:00,0.20780469890574266,0.209719121934966,0.21170341031876322,0.21376206636266926,0.21074732438053528,-0.6751382551573564
,2018-05-13 02:00,0.2078251124890793,0.20973381030876526,0.21171180172825943,0.21376374861626946,0.21075861828559336,-0.6744876196811471
,2018-05-13 03:00,0.2078426636094055,0.20974591347679206,0.2117180319257948,0.2137638246067775,0.21076760840469244,-0.6739697040097186
,2018-05-13 04:00,0.2078578473769242,0.2097559458018391,0.2117225968172603,0.21376273226489512,0.2107747805652297,-0.6735565199017767
,2018-05-13 05:00,0.2078710613249703,0.209764302291998,0.21172586090050016,0.2137607785734989,0.21078050077274185,-0.6732269819855687
,2018-05-13 06:00,0.2078818638416139,0.20977052883438124,0.21172734004737992,0.21375743384745033,0.21078429164270635,-0.6730085921131631
,2018-05-13 07:00,0.20782726358585069,0.20971166862680518,0.2116643340322436,0.21369048367657095,0.2107234374803676,-0.6765143659521473
,2018-05-13 08:00,0.20773002613443547,0.20961074169286686,0.21155997437343393,0.21358302604813467,0.2106209420622177,-0.6824190689626886
,2018-05-13 09:00,0.2076112263192475,0.2094888598849905,0.21143529610982453,0.21345587854132808,0.21049781521384764,-0.6895123369874704
