@T,table
Created,2019-11-28 18:35
Author,HortonMachine library
@H,timestamp,value_1 ,value_1 ,value_1 ,value_1 ,value_1 ,value_1 ,value_1
ID,,1 ,1 ,1 ,1 ,1 ,1 ,1
Type,Date,double,double,double,double,double,double,double
Format,yyyy-MM-dd HH:mm, , , , , , ,
,0,2018-05-10 00:00,0.16404994522914584,0.16447125492589643,0.1648991596264818,0.16533384230388054,0.16468855052135117,-1.4179753641787494
,1,2018-05-10 01:00,0.16404994522914584,0.16447125492589643,0.1648991596264818,0.16533384230388054,0.16468855052135117,-1.4179753641787494
,2,2018-05-10 02:00,0.16404994522914584,0.16447125492589645,0.1648991596264818,0.16533384230388054,0.16468855052135117,-1.4179753641787494
,3,2018-05-10 03:00,0.1640499452291459,0.16447125492589648,0.16489915962648183,0.16533384230388054,0.16468855052135117,-1.4179753641787494
,4,2018-05-10 04:00,0.1640499452291459,0.1644712549258965,0.16489915962648183,0.16533384230388057,0.1646885505213512,-1.4179753641787485
,5,2018-05-10 05:00,0.16403888625114055,0.1644601403977814,0.16488798868838817,0.16532261409108567,0.16467740735709896,-1.4183603313948925
,6,2018-05-10 06:00,0.16393633838780763,0.16435707755633094,0.16478440296831853,0.16521849772251385,0.16457407915874273,-1.4219300507286432
,7,2018-05-10 07:00,0.16390843839060887,0.16432781773334854,0.1647537843152746,0.16518652344337292,0.16454414097065123,-1.422964336921065
,8,2018-05-10 08:00,0.16385859367085626,0.16427548552701768,0.1646990117840823,0.16512933031636423,0.16449060532458012,-1.4248138536441382
,9,2018-05-10 09:00,0.16378336241588343,0.16419569568668158,0.16461530751692102,0.16504188879695875,0.16440906360411117,-1.4276309070786883
,10,2018-05-10 10:00,0.16368089558181798,0.16407950346480346,0.1644915158285008,0.16491208907567917,0.16429100098770036,-1.4317096620661882
,11,2018-05-10 11:00,0.16362085897468814,0.16396202103211815,0.16435365468369068,0.16476410462075408,0.16417515982781278,-1.4357116715338183
,12,2018-05-10 12:00,0.16373573602697572,0.16389815600122554,0.16422933021448616,0.16461680022218195,0.16412000561621734,-1.4376171054676534
,13,2018-05-10 13:00,0.1641817024618769,0.16397578750031433,0.16416996213399732,0.164506177191582,0.16420840732194264,-1.4345630574625177
,14,2018-05-10 14:00,0.16499950861190216,0.1642493876835197,0.16419782810156422,0.1644348273378147,0.1644703879337002,-1.4255123116860877
,15,2018-05-10 15:00,0.166108795271103,0.16473857334427378,0.1643336260073881,0.1644072470979727,0.1648970604301844,-1.4107718915093193
,16,2018-05-10 16:00,0.16729212144257224,0.16537761019949562,0.16456187598009087,0.1644043175329706,0.16540898128878234,-1.3930863631118613
,17,2018-05-10 17:00,0.16844884477608713,0.16617478489662368,0.1649694368586903,0.1645436837613936,0.16603418757319868,-1.371487119182638
,18,2018-05-10 18:00,0.16948368015306137,0.16703597780816593,0.16552183538529797,0.16482605521574822,0.16671688714056837,-1.3479016325144115
,19,2018-05-10 19:00,0.17035840219277193,0.16787093358054186,0.16614803575029996,0.16521034874045631,0.16739693006601752,-1.3244079258847168
,20,2018-05-10 20:00,0.17107684547241955,0.16863046957455108,0.16678864112092864,0.1656560293346151,0.16803799637562858,-1.302260759515424
,21,2018-05-10 21:00,0.17165374274169282,0.16929187078728108,0.16739936075180326,0.16612330064599276,0.1686170687316925,-1.282255322297257
,22,2018-05-10 22:00,0.17209886667847574,0.16984156352860358,0.16794503449383497,0.16657206279368425,0.16911438187364963,-1.2650744523506785
,23,2018-05-10 23:00,0.17245336700680403,0.1703084483802131,0.168438928805361,0.16700824453444374,0.16955224718170545,-1.2499473497725733
,24,2018-05-11 00:00,0.17271834914509882,0.1706857879508635,0.16886187918602957,0.16740305619383553,0.16991726811895685,-1.2373368299177911
,25,2018-05-11 01:00,0.17292861039014473,0.17100535648661633,0.16923853213090623,0.16777419568003743,0.1702366736719262,-1.2263022024310033
,26,2018-05-11 02:00,0.17310579470867482,0.17128737279360695,0.16958432290316172,0.1681312657088511,0.17052718902857364,-1.2162656557586173
,27,2018-05-11 03:00,0.17324705995887066,0.1715277540869398,0.1698913295563486,0.16846106823960832,0.17078180296044188,-1.2074694095287273
,28,2018-05-11 04:00,0.17335753287179206,0.17173131211094317,0.17016209536245955,0.1687624824533213,0.17100335569962902,-1.19981534114175
,29,2018-05-11 05:00,0.17342633878756863,0.1718873297669069,0.17038458023445144,0.16902088022504158,0.17117978225349215,-1.1937202645766778
,30,2018-05-11 06:00,0.1733773989078846,0.1719215582942838,0.170485244160388,0.16916228394070032,0.1712366213258142,-1.191756623106022
,31,2018-05-11 07:00,0.17337897983462355,0.17199669049822147,0.1706204909622867,0.16933632027352508,0.1713331203921642,-1.1884228324436616
,32,2018-05-11 08:00,0.17330479693764464,0.17198813922910094,0.17066663272758736,0.16941918486584656,0.1713446884400449,-1.1880231866080575
,33,2018-05-11 09:00,0.17315077265484996,0.17189172358645333,0.17061888132263694,0.16940491246953326,0.17126657250836838,-1.1907218879888588
,34,2018-05-11 10:00,0.17293574244570697,0.17172735527896024,0.17049782230213778,0.1693142878429671,0.17111880196744303,-1.1958269741637035
,35,2018-05-11 11:00,0.1726604260853405,0.17149607657994959,0.17030450091751992,0.1691479597951917,0.17090224084450042,-1.2033085952487996
,36,2018-05-11 12:00,0.17235658065587683,0.17123130876443626,0.17007374671811304,0.1689418382826422,0.17065086860526707,-1.2119928494662775
,37,2018-05-11 13:00,0.17204273401207434,0.1709527422303726,0.16982621247631946,0.16871726555232602,0.17038473856777311,-1.2211869470625476
,38,2018-05-11 14:00,0.17170669436090705,0.17064797910347415,0.1695491397182365,0.16846090040394562,0.17009117839664084,-1.2313286841215567
,39,2018-05-11 15:00,0.17137155327915865,0.1703414177548518,0.16926810883730364,0.1681993273974134,0.16979510181718188,-1.241557356514756
,40,2018-05-11 16:00,0.17106048961189002,0.170057549909911,0.16900882885957624,0.1679593287349754,0.1695215492790882,-1.2510078821172932
,41,2018-05-11 17:00,0.17078939689724476,0.16981338567198484,0.1687893559750313,0.16775989095407223,0.16928800737458327,-1.2590761448472596
,42,2018-05-11 18:00,0.1705747156502419,0.1696263247770632,0.16862799600338946,0.16762013427496936,0.16911229267641598,-1.2651466286575883
,43,2018-05-11 19:00,0.17040544009268926,0.16948507139548624,0.16851312544653477,0.16752803471736077,0.16898291791301775,-1.2696161887733066
,44,2018-05-11 20:00,0.17029852587309957,0.16940746916477528,0.16846344384521642,0.1675030881052541,0.16891813174708636,-1.2718543815683416
,45,2018-05-11 21:00,0.17024409362665865,0.16938341887864727,0.1684686120145873,0.16753466843892253,0.16890769823970392,-1.272214831993438
,46,2018-05-11 22:00,0.17019325709210076,0.16936189805421056,0.16847551208729478,0.16756753927916718,0.1688995516281933,-1.2724962761401144
,47,2018-05-11 23:00,0.17014299439970243,0.16933770682099772,0.16847819162710082,0.1675953528628502,0.1688885614276628,-1.2728759588592533
,48,2018-05-12 00:00,0.17016853160699763,0.1693370549336287,0.16848975764671528,0.16762794294474487,0.1689058217830216,-1.2722796586700313
,49,2018-05-12 01:00,0.17190710153395278,0.1697906638830318,0.1686168463713834,0.16768528833386048,0.16949997503055714,-1.251753216046633
,50,2018-05-12 02:00,0.23301698600606757,0.18255581125552156,0.17179618589129736,0.16851800934838812,0.18897174812531867,-0.5790543208318021
,51,2018-05-12 03:00,0.2765882343366038,0.2816187534238363,0.2703829783054269,0.18943132626118858,0.2545053230817639,1.6849595035969023
,52,2018-05-12 04:00,0.2522108693247232,0.25272728213712004,0.25294330127873244,0.2523175082610598,0.2525497402504089,1.6173992252518599
,53,2018-05-12 05:00,0.24311020323079857,0.24234321871850417,0.240861738253837,0.2384430443436939,0.2411895511367084,1.224934367068309
,54,2018-05-12 06:00,0.23767229296927217,0.2369279940763201,0.23556672740788376,0.23343317452605927,0.2359000472448838,1.0421958251313028
,55,2018-05-12 07:00,0.2339220166570517,0.2333024663030785,0.23216593393550328,0.23040584821634497,0.2324490662779946,0.9229734475627025
,56,2018-05-12 08:00,0.23091558066307127,0.2304132415254801,0.2294665770511352,0.22799753292857794,0.22969823304206613,0.8279393451353709
,57,2018-05-12 09:00,0.22829638961406473,0.2278878777031268,0.22708846764292467,0.22583805189402756,0.22727769671353593,0.7443161380393675
,58,2018-05-12 10:00,0.2259769622980583,0.22564284492268338,0.22495834437735068,0.22387539158180175,0.22511338579497353,0.6695448495320047
,59,2018-05-12 11:00,0.2238771417960284,0.22360142154984747,0.22300701427346198,0.22205436738026652,0.2231349862499011,0.6011963133310675
,60,2018-05-12 12:00,0.22193977352684274,0.2217090440413807,0.22118520541147935,0.22033494822793176,0.22129224280190862,0.5375343409161155
,61,2018-05-12 13:00,0.2201862830203653,0.2199929322423499,0.21952731021699656,0.21876091341260973,0.21961685972308037,0.47965423206806257
,62,2018-05-12 14:00,0.21858037444215161,0.2184180149493533,0.2180008196827608,0.21730403806658044,0.21807581178521157,0.4264150514227043
,63,2018-05-12 15:00,0.21713006864649614,0.21699517546237818,0.2166203074862606,0.21598371157688834,0.21668231579300581,0.37827340505690443
,64,2018-05-12 16:00,0.2158266896481429,0.21571702980079022,0.21538026647718794,0.21479709111106643,0.21543026925929687,0.3350184679803135
,65,2018-05-12 17:00,0.21466682318519698,0.21458155800229023,0.21428050249751557,0.21374637438450977,0.21431881451737816,0.2966206100486625
,66,2018-05-12 18:00,0.21364360825178808,0.21357387916729015,0.21330196939026802,0.21281072499094955,0.21333254545007393,0.2625475901582136
