@T,table
2018-05-15 19:00,0.0211642673039312
2018-05-15 20:00,0.020236653009756966
2018-05-15 21:00,0.01932132730147823
2018-05-15 22:00,0.018437278203168997
2018-05-15 23:00,0.01758831108140202
2018-05-16 00:00,0.016775835620359877
2018-05-16 01:00,0.015999574679579645
2018-05-16 02:00,0.015258487501880219
2018-05-16 03:00,0.014550805916600476
2018-05-16 04:00,0.01387447691972217
2018-05-16 05:00,0.013198469030487325
2018-05-16 06:00,0.01239283499514661
2018-05-16 07:00,0.01176790662303387
2018-05-16 08:00,0.011126919535964327
2018-05-16 09:00,0.010450770125163378
2018-05-16 10:00,0.009862376535470466
2018-05-16 11:00,0.009851193823492144
2018-05-16 12:00,0.011737177312559452
2018-05-16 13:00,0.015019459525674822
2018-05-16 14:00,0.01692828326594048
2018-05-16 15:00,0.017372504201324718
2018-05-16 16:00,0.017123415109529125
2018-05-16 17:00,0.016555219348974123
2018-05-16 18:00,0.015929513620459704
2018-05-16 19:00,0.015290710741979893
2018-05-16 20:00,0.014652704966923863
2018-05-16 21:00,0.0140040988566663
2018-05-16 22:00,0.013747972519799603
2018-05-16 23:00,0.020316747634628762
2018-05-17 00:00,0.0871285698027017
2018-05-17 01:00,0.07141295300810571
2018-05-17 02:00,0.05192407876539888
2018-05-17 03:00,0.04555825036303324
2018-05-17 04:00,0.04132019566795217
2018-05-17 05:00,0.03794964609158369
2018-05-17 06:00,0.034990680765341634
2018-05-17 07:00,0.032625738177199534
2018-05-17 08:00,0.03047798210615378
2018-05-17 09:00,0.02848196465725164
2018-05-17 10:00,0.026645852736903564
2018-05-17 11:00,0.02490119253874122
2018-05-17 12:00,0.023228842603018954
2018-05-17 13:00,0.02151416077238459
2018-05-17 14:00,0.019897282548061196
2018-05-17 15:00,0.018409720608700067
2018-05-17 16:00,0.017042732429524518
2018-05-17 17:00,0.015796575708939137
2018-05-17 18:00,0.01471890768514289
2018-05-17 19:00,0.013807070517366515
2018-05-17 20:00,0.01297300250685933
2018-05-17 21:00,0.012240173783653302
2018-05-17 22:00,0.011553120350810589
2018-05-17 23:00,0.010938005103570653
2018-05-18 00:00,0.010354284388527854
2018-05-18 01:00,0.009792324733082253
2018-05-18 02:00,0.009280506066535257
2018-05-18 03:00,0.00879747071397416
2018-05-18 04:00,0.008323959259030081
2018-05-18 05:00,0.007840315566847528
2018-05-18 06:00,0.007216050561432083
2018-05-18 07:00,0.006741741221970049
2018-05-18 08:00,0.00616721348993933
2018-05-18 09:00,0.005557528389433006
2018-05-18 10:00,0.0049078449509917105
2018-05-18 11:00,0.0041435372561558215
2018-05-18 12:00,0.0033400164351732875
2018-05-18 13:00,0.0025597350256531815
2018-05-18 14:00,0.001763308577071021
2018-05-18 15:00,0.000997737858950784
2018-05-18 16:00,0.00021652236507936629
2018-05-18 17:00,-0.0005875030815189197
2018-05-18 18:00,-0.0013199539416614142
2018-05-18 19:00,-0.0018733203688493655
2018-05-18 20:00,-0.0022979327916171632
2018-05-18 21:00,-0.002671968823126314
2018-05-18 22:00,-0.0030021531194835416
2018-05-18 23:00,-0.0032851874320226487
2018-05-19 00:00,-0.0035862895855348215
2018-05-19 01:00,-0.003859218437262585
2018-05-19 02:00,-0.004114567579378739
2018-05-19 03:00,-0.0043509124808146366
2018-05-19 04:00,-0.004560135818401784
2018-05-19 05:00,-0.004793628881801959
2018-05-19 06:00,-0.005172518053620942
2018-05-19 07:00,-0.005418943514856819
2018-05-19 08:00,-0.005743088848120345
2018-05-19 09:00,-0.0061749264881194865
2018-05-19 10:00,-0.0066652571602820315
2018-05-19 11:00,-0.007213475239912406
2018-05-19 12:00,-0.007835960909244266
2018-05-19 13:00,-0.008474949555772507
2018-05-19 14:00,-0.009088711958399748
2018-05-19 15:00,-0.0097460172106425
2018-05-19 16:00,-0.01039987726804538
2018-05-19 17:00,-0.010897870575993437
2018-05-19 18:00,-0.01133137846740738
2018-05-19 19:00,-0.011721211495342249
2018-05-19 20:00,-0.011997086167209792
2018-05-19 21:00,-0.0122208699201585
2018-05-19 22:00,-0.012403845037681147
2018-05-19 23:00,-0.012600699145992808
2018-05-20 00:00,-0.012759708862568456
2018-05-20 01:00,-0.012886970368535464
2018-05-20 02:00,-0.012996104334783001
2018-05-20 03:00,-0.013115093828852092
2018-05-20 04:00,-0.01323972113001061
2018-05-20 05:00,-0.01338523662547167
2018-05-20 06:00,-0.013655489898306228
2018-05-20 07:00,-0.013820218616246618
2018-05-20 08:00,-0.014077628359872835
2018-05-20 09:00,-0.014414306945501887
2018-05-20 10:00,-0.014815920622291437
2018-05-20 11:00,-0.015281419077901287
2018-05-20 12:00,-0.01581009050405642
2018-05-20 13:00,-0.01635209495016758
2018-05-20 14:00,-0.016915841982097737
2018-05-20 15:00,-0.01746956784535067
2018-05-20 16:00,-0.017855634664572503
2018-05-20 17:00,-0.01814206813842567
2018-05-20 18:00,-0.018473781077221335
2018-05-20 19:00,-0.018711056751257754
2018-05-20 20:00,-0.018861759990146762
2018-05-20 21:00,-0.018965412135398443
2018-05-20 22:00,-0.019065510167068617
2018-05-20 23:00,-0.019169604587690653
2018-05-21 00:00,-0.0192529051464385
2018-05-21 01:00,-0.019328144368848624
2018-05-21 02:00,-0.019395065350494956
2018-05-21 03:00,-0.019458880588129376
2018-05-21 04:00,-0.019526653626625798
2018-05-21 05:00,-0.019615366751242633
2018-05-21 06:00,-0.019689258045967897
2018-05-21 07:00,-0.01978735383004504
2018-05-21 08:00,-0.01994719003789168
2018-05-21 09:00,-0.020190849048993043
2018-05-21 10:00,-0.020577619425072524
2018-05-21 11:00,-0.021047622407341954
2018-05-21 12:00,-0.021496890080148337
2018-05-21 13:00,-0.021942547419114042
2018-05-21 14:00,-0.022360355526475667
2018-05-21 15:00,-0.022727359834200503
2018-05-21 16:00,-0.023174620784681063
2018-05-21 17:00,-0.02367815990594349
2018-05-21 18:00,-0.024021228113595222
2018-05-21 19:00,-0.024238746500297226
2018-05-21 20:00,-0.024434847544742427
2018-05-21 21:00,-0.02455704013908655
2018-05-21 22:00,-0.024695139108937794
2018-05-21 23:00,-0.024798227299566378
2018-05-22 00:00,-0.024916997427846255
2018-05-22 01:00,-0.025012941829302082
2018-05-22 02:00,-0.025082632664751123
2018-05-22 03:00,-0.025159453595163153
2018-05-22 04:00,-0.025223032085116198
2018-05-22 05:00,-0.025298154339671225
2018-05-22 06:00,-0.025349176523931413
2018-05-22 07:00,-0.025426655859122932
2018-05-22 08:00,-0.025620586594661543
2018-05-22 09:00,-0.025924675998976562
2018-05-22 10:00,-0.026348202142451344
2018-05-22 11:00,-0.026836678221541038
2018-05-22 12:00,-0.02737727716529552
2018-05-22 13:00,-0.02793146442497292
2018-05-22 14:00,-0.028504899305418274
2018-05-22 15:00,-0.02907686065726943
2018-05-22 16:00,-0.02957384915981849
2018-05-22 17:00,-0.029020040255468768
2018-05-22 18:00,-0.017089540383675716
2018-05-22 19:00,0.012668494858956755
2018-05-22 20:00,0.02119581814783976
2018-05-22 21:00,0.020576834345794243
2018-05-22 22:00,0.01914893106751331
2018-05-22 23:00,0.017655924304702114
2018-05-23 00:00,0.01624765465029604
2018-05-23 01:00,0.014951071185627773
2018-05-23 02:00,0.013761864956450418
2018-05-23 03:00,0.012668514533342737
2018-05-23 04:00,0.01165986061525845
2018-05-23 05:00,0.010681847876124737
2018-05-23 06:00,0.00979502957640574
2018-05-23 07:00,0.00893723987060957
2018-05-23 08:00,0.008097180982794994
2018-05-23 09:00,0.00726627734527148
2018-05-23 10:00,0.006464637955089891
2018-05-23 11:00,0.0056489842114460925
2018-05-23 12:00,0.004822709915813753
2018-05-23 13:00,0.0039712534505493
2018-05-23 14:00,0.0031801518859644745
2018-05-23 15:00,0.002539894338932508
2018-05-23 16:00,0.001996498903720653
2018-05-23 17:00,0.0015201957694605528
2018-05-23 18:00,0.0010490138268932636
2018-05-23 19:00,0.0006588694344598356
2018-05-23 20:00,0.00027594297992353245
2018-05-23 21:00,-9.478817636324188e-05
2018-05-23 22:00,-0.00045381350665138487
2018-05-23 23:00,-0.0007951271663574899
2018-05-24 00:00,-0.00112562436100469
2018-05-24 01:00,-0.0014498575588609564
2018-05-24 02:00,-0.001768877217283235
2018-05-24 03:00,-0.0020820252201805417
2018-05-24 04:00,-0.002389038525925702
2018-05-24 05:00,-0.0027290949661900044
2018-05-24 06:00,-0.0030416678470714525
2018-05-24 07:00,-0.0033762685967422545
2018-05-24 08:00,-0.0037889138546973317
2018-05-24 09:00,-0.00431588993448713
2018-05-24 10:00,-0.0049099808321013405
2018-05-24 11:00,-0.005555076001661566
2018-05-24 12:00,-0.0062191456785614385
2018-05-24 13:00,-0.006887648406348951
2018-05-24 14:00,-0.007580909219058171
2018-05-24 15:00,-0.008263397088411437
2018-05-24 16:00,-0.00889851510784391
2018-05-24 17:00,-0.009499869927474744
2018-05-24 18:00,-0.010052429268185281
2018-05-24 19:00,-0.010515157713764003
2018-05-24 20:00,-0.01087319154861488
2018-05-24 21:00,-0.01108952266535125
2018-05-24 22:00,-0.010739810391083057
2018-05-24 23:00,0.0011658696145748215
2018-05-25 00:00,0.08150839641586374
2018-05-25 01:00,0.0806025908157057
2018-05-25 02:00,0.0557019249165316
2018-05-25 03:00,0.04779813540068106
2018-05-25 04:00,0.04334030562547869
2018-05-25 05:00,0.03957138164853012
2018-05-25 06:00,0.03641481709086104
2018-05-25 07:00,0.033664388177777504
2018-05-25 08:00,0.031151751281717058
2018-05-25 09:00,0.02882446792403756
2018-05-25 10:00,0.02665048372679646
2018-05-25 11:00,0.02462787347018762
2018-05-25 12:00,0.022698779920083956
2018-05-25 13:00,0.020939907845083136
2018-05-25 14:00,0.019326629707031542
2018-05-25 15:00,0.017748922226852357
2018-05-25 16:00,0.016277313072535812
2018-05-25 17:00,0.014971264364243966
2018-05-25 18:00,0.013928747645958889
2018-05-25 19:00,0.013065886790488326
2018-05-25 20:00,0.012327696037988153
2018-05-25 21:00,0.011933224472218812
2018-05-25 22:00,0.01661027713465825
2018-05-25 23:00,0.08477858210056052
2018-05-26 00:00,0.09408279860599694
2018-05-26 01:00,0.0924232980051681
2018-05-26 02:00,0.05385227815566304
2018-05-26 03:00,0.045907256659624265
2018-05-26 04:00,0.04181693767299245
2018-05-26 05:00,0.038418727271543135
2018-05-26 06:00,0.03559678278117831
2018-05-26 07:00,0.03311510761362435
2018-05-26 08:00,0.030870864596100153
2018-05-26 09:00,0.02885048932227341
2018-05-26 10:00,0.027229946161310012
2018-05-26 11:00,0.02568160672137723
2018-05-26 12:00,0.024006123402631627
2018-05-26 13:00,0.02240303692712757
2018-05-26 14:00,0.020884928788350604
2018-05-26 15:00,0.01944475560085142
2018-05-26 16:00,0.018211103246716098
2018-05-26 17:00,0.017100937991596496
2018-05-26 18:00,0.015995374527370654
2018-05-26 19:00,0.01489598719062736
2018-05-26 20:00,0.0140020671015878
2018-05-26 21:00,0.013142225494281956
2018-05-26 22:00,0.01237886270134897
2018-05-26 23:00,0.011670869494492711
2018-05-27 00:00,0.010980624114512172
2018-05-27 01:00,0.01034023623304492
2018-05-27 02:00,0.009708927065746775
2018-05-27 03:00,0.009128643478236345
2018-05-27 04:00,0.008595300128713623
2018-05-27 05:00,0.008036875218603023
2018-05-27 06:00,0.007550813097038367
2018-05-27 07:00,0.007053108928595675
2018-05-27 08:00,0.006547456451376402
2018-05-27 09:00,0.005971155781026652
2018-05-27 10:00,0.0052547700228477295
2018-05-27 11:00,0.004472649111610549
2018-05-27 12:00,0.003633655642788794
2018-05-27 13:00,0.0028755415771895138
2018-05-27 14:00,0.002044775732981452
2018-05-27 15:00,0.0011531608117237857
2018-05-27 16:00,0.00020623147229599514
2018-05-27 17:00,-0.0006080614692034608
2018-05-27 18:00,-0.0012671448015001974
2018-05-27 19:00,-0.0017629222666368238
2018-05-27 20:00,-0.0022273781283304317
2018-05-27 21:00,-0.002253168681048537
2018-05-27 22:00,-0.0019111704691726628
2018-05-27 23:00,-0.0014307877957567272
2018-05-28 00:00,-0.0010071149927457501
2018-05-28 01:00,-0.0007075164327410427
2018-05-28 02:00,-0.0005351846789071468
2018-05-28 03:00,-0.00046495737828021466
2018-05-28 04:00,-0.0004688871774008174
2018-05-28 05:00,-0.000574531973240977
2018-05-28 06:00,-0.0006992707548817145
2018-05-28 07:00,-0.0008744638164536189
2018-05-28 08:00,-0.0011171794643588945
2018-05-28 09:00,-0.0014335853164307022
2018-05-28 10:00,-0.0018058243459556367
2018-05-28 11:00,-0.002266510402806607
2018-05-28 12:00,-0.0027866298479092416
2018-05-28 13:00,-0.00334214041024955
2018-05-28 14:00,-0.00396403476696526
2018-05-28 15:00,-0.004548358482332676
2018-05-28 16:00,-0.005116397975242187
2018-05-28 17:00,-0.0056150667793425785
2018-05-28 18:00,-0.005983749627517132
2018-05-28 19:00,-0.006268508633442263
2018-05-28 20:00,-0.006574145204304799
2018-05-28 21:00,-0.006855314309576033
2018-05-28 22:00,-0.007106887266706871
2018-05-28 23:00,-0.00732232853856804
2018-05-29 00:00,-0.0075319507471727914
2018-05-29 01:00,-0.007736083889615011
2018-05-29 02:00,-0.007772805089143034
2018-05-29 03:00,-0.006775894629349952
2018-05-29 04:00,-0.0024903980888189015
2018-05-29 05:00,0.0031679443706544574
2018-05-29 06:00,0.007230985802132481
2018-05-29 07:00,0.009622351947413482
2018-05-29 08:00,0.010641153239756077
2018-05-29 09:00,0.010786081849555873
2018-05-29 10:00,0.010445558652251677
2018-05-29 11:00,0.009753858991564543
2018-05-29 12:00,0.008915484797464332
2018-05-29 13:00,0.008028755937508458
2018-05-29 14:00,0.00712622281884831
2018-05-29 15:00,0.00622317241937842
2018-05-29 16:00,0.005333766448534033
2018-05-29 17:00,0.004474139253135764
2018-05-29 18:00,0.003747137107512191
2018-05-29 19:00,0.003163182067631498
2018-05-29 20:00,0.002629641907456931
2018-05-29 21:00,0.002247775787051487
2018-05-29 22:00,0.002198934942541239
2018-05-29 23:00,0.0035197977185122686
2018-05-30 00:00,0.006000857121992942
2018-05-30 01:00,0.007779137439248643
2018-05-30 02:00,0.008592611457420726
2018-05-30 03:00,0.00881557585960549
2018-05-30 04:00,0.008718895803694324
2018-05-30 05:00,0.00840078010880134
2018-05-30 06:00,0.008019442282128045
2018-05-30 07:00,0.007559245301266754
2018-05-30 08:00,0.0070288538908983705
2018-05-30 09:00,0.00638022983420139
2018-05-30 10:00,0.005635263425545198
2018-05-30 11:00,0.0048016992183412405
2018-05-30 12:00,0.003939445357951654
2018-05-30 13:00,0.0030728923578897255
2018-05-30 14:00,0.002268507381381041
2018-05-30 15:00,0.001478445602387704
2018-05-30 16:00,0.0009376036857837444
2018-05-30 17:00,0.0003652517044786807
2018-05-30 18:00,-0.00011832447332343898
2018-05-30 19:00,-0.0004968962989171793
2018-05-30 20:00,-0.0008258475042497021
2018-05-30 21:00,-0.0011206668834555095
2018-05-30 22:00,-0.0013833439905849981
2018-05-30 23:00,-0.0016387168948661934
2018-05-31 00:00,-0.0018899097007512577
2018-05-31 01:00,-0.0021398902327248587
2018-05-31 02:00,-0.0023914528379397337
2018-05-31 03:00,-0.002642789881050281
2018-05-31 04:00,-0.002891848063166863
2018-05-31 05:00,-0.0031850616224992634
2018-05-31 06:00,-0.0034479871064631157
2018-05-31 07:00,-0.0037490349686478547
2018-05-31 08:00,-0.004101446439765191
2018-05-31 09:00,-0.004501744788061701
2018-05-31 10:00,-0.004989467863637798
2018-05-31 11:00,-0.005555366936672385
2018-05-31 12:00,-0.006209284194109016
2018-05-31 13:00,-0.006899907213646417
2018-05-31 14:00,-0.007553723720397407
2018-05-31 15:00,-0.0077881075708327585
2018-05-31 16:00,-0.007605846571475602
2018-05-31 17:00,-0.007172626215334321
2018-05-31 18:00,-0.00653770180006652
2018-05-31 19:00,-0.005206094987028759
2018-05-31 20:00,-0.002617109396777964
2018-05-31 21:00,-0.00010557818949964715
2018-05-31 22:00,0.0014874524095873087
2018-05-31 23:00,0.0023281748105490607
2018-06-01 00:00,0.0027003568802985017
2018-06-01 01:00,0.0027956200730453323
2018-06-01 02:00,0.002718656548296186
2018-06-01 03:00,0.0025426772755451216
2018-06-01 04:00,0.0023086845940642337
2018-06-01 05:00,0.001986220918182763
2018-06-01 06:00,0.0016750444516863833
2018-06-01 07:00,0.0013236301236262543
2018-06-01 08:00,0.0009031042581900406
2018-06-01 09:00,0.00038561481463134095
2018-06-01 10:00,-0.00027383887446431887
2018-06-01 11:00,-0.001000682276738149
2018-06-01 12:00,-0.0017718278563603196
2018-06-01 13:00,-0.0025701360107257126
2018-06-01 14:00,-0.0034362411198758797
2018-06-01 15:00,-0.00426893782973925
2018-06-01 16:00,-0.005042430467987857
2018-06-01 17:00,-0.005731830827311685
2018-06-01 18:00,-0.006324096947891364
2018-06-01 19:00,-0.006809424043228485
2018-06-01 20:00,-0.007163052380249474
2018-06-01 21:00,-0.007478317681430896
2018-06-01 22:00,-0.007801708112599365
2018-06-01 23:00,-0.008070778894676181
2018-06-02 00:00,-0.008299736903606275
2018-06-02 01:00,-0.008516201587190034
2018-06-02 02:00,-0.008737443499420544
2018-06-02 03:00,-0.008942765694059829
2018-06-02 04:00,-0.00914247612274749
2018-06-02 05:00,-0.00937477906517481
2018-06-02 06:00,-0.00957701448891178
2018-06-02 07:00,-0.009814577488861428
2018-06-02 08:00,-0.010147524724035975
2018-06-02 09:00,-0.010616769159608921
2018-06-02 10:00,-0.011175950514885472
2018-06-02 11:00,-0.01179146597119328
2018-06-02 12:00,-0.01242387006489351
2018-06-02 13:00,-0.013082551428426653
2018-06-02 14:00,-0.013751950552875578
2018-06-02 15:00,-0.014454595687261929
2018-06-02 16:00,-0.015141879480343387
2018-06-02 17:00,-0.015652805863167266
2018-06-02 18:00,-0.01607662408844114
2018-06-02 19:00,-0.01641969954816057
2018-06-02 20:00,-0.016724000121056626
2018-06-02 21:00,-0.01697680903434838
2018-06-02 22:00,-0.017194373470269836
2018-06-02 23:00,-0.0174202555662943
2018-06-03 00:00,-0.017644158464834303
2018-06-03 01:00,-0.017823454082183526
2018-06-03 02:00,-0.01797686176739048
2018-06-03 03:00,-0.018111370749058192
2018-06-03 04:00,-0.018242604660215753
2018-06-03 05:00,-0.018405457024395666
2018-06-03 06:00,-0.018541179842259323
2018-06-03 07:00,-0.018697077689306743
2018-06-03 08:00,-0.01892116523991552
2018-06-03 09:00,-0.019205408722123327
2018-06-03 10:00,-0.019620622078253783
2018-06-03 11:00,-0.020155176400571087
2018-06-03 12:00,-0.02072734560021404
2018-06-03 13:00,-0.021329546347582024
2018-06-03 14:00,-0.02193597579133587
2018-06-03 15:00,-0.022533953978304044
2018-06-03 16:00,-0.023104182995495673
2018-06-03 17:00,-0.02360552259255437
2018-06-03 18:00,-0.023940746119055833
2018-06-03 19:00,-0.02411169977396506
2018-06-03 20:00,-0.02428182290306928
2018-06-03 21:00,-0.024435591062511475
2018-06-03 22:00,-0.024621322135953375
2018-06-03 23:00,-0.024738363677477046
2018-06-04 00:00,-0.024841850212228955
2018-06-04 01:00,-0.02492277594705372
2018-06-04 02:00,-0.024993284855953105
2018-06-04 03:00,-0.025067292154883028
2018-06-04 04:00,-0.025132728213469638
2018-06-04 05:00,-0.0252267431275192
2018-06-04 06:00,-0.025305082460606892
2018-06-04 07:00,-0.025413337310858763
2018-06-04 08:00,-0.025607591495100127
2018-06-04 09:00,-0.025863110916048745
2018-06-04 10:00,-0.026223637829468155
2018-06-04 11:00,-0.026603677031129133
2018-06-04 12:00,-0.027057115866356396
2018-06-04 13:00,-0.027538478121394774
2018-06-04 14:00,-0.02802282493572876
2018-06-04 15:00,-0.028502293219814748
2018-06-04 16:00,-0.02889728923112002
2018-06-04 17:00,-0.029264111289418637
2018-06-04 18:00,-0.02944938256285788
2018-06-04 19:00,-0.02874032369382444
2018-06-04 20:00,-0.015827084841282202
2018-06-04 21:00,0.03421724794670383
2018-06-04 22:00,0.046950167231169695
2018-06-04 23:00,0.03806877758362742
2018-06-05 00:00,0.033266536398925406
2018-06-05 01:00,0.029831879674699316
2018-06-05 02:00,0.027116944979883137
2018-06-05 03:00,0.024862693298560903
2018-06-05 04:00,0.022930436938299298
2018-06-05 05:00,0.021176212404131783
2018-06-05 06:00,0.019652889530892698
2018-06-05 07:00,0.018253736209339927
2018-06-05 08:00,0.01692546999964832
2018-06-05 09:00,0.01565125449656231
2018-06-05 10:00,0.014375291354167902
2018-06-05 11:00,0.013047953684310179
2018-06-05 12:00,0.011757595025428225
2018-06-05 13:00,0.010462645180131971
2018-06-05 14:00,0.00918813000527241
2018-06-05 15:00,0.007968636631456985
2018-06-05 16:00,0.006851538099401616
2018-06-05 17:00,0.005872778545367274
2018-06-05 18:00,0.005026904572299276
2018-06-05 19:00,0.004306645033586437
2018-06-05 20:00,0.003723670334291343
2018-06-05 21:00,0.0033102617088838215
2018-06-05 22:00,0.005702825966294775
2018-06-05 23:00,0.020416599298930457
2018-06-06 00:00,0.028074117610383337
2018-06-06 01:00,0.027450080215509515
2018-06-06 02:00,0.025920621970656976
2018-06-06 03:00,0.024349034633544056
2018-06-06 04:00,0.02286150669044247
2018-06-06 05:00,0.02141824906188952
2018-06-06 06:00,0.02012081106484577
2018-06-06 07:00,0.018892799600653848
2018-06-06 08:00,0.01771062155773613
2018-06-06 09:00,0.016487708278126748
2018-06-06 10:00,0.015235626377298306
2018-06-06 11:00,0.014001992622875159
2018-06-06 12:00,0.012792242290370778
2018-06-06 13:00,0.011604951261818583
2018-06-06 14:00,0.010431192003303044
2018-06-06 15:00,0.009278874509957596
2018-06-06 16:00,0.008182494176393315
2018-06-06 17:00,0.007338040907723928
2018-06-06 18:00,0.00680323606157035
2018-06-06 19:00,0.006506632870026743
2018-06-06 20:00,0.006242227969256983
2018-06-06 21:00,0.006019764645449177
2018-06-06 22:00,0.006143114213001399
2018-06-06 23:00,0.006963056283881872
2018-06-07 00:00,0.008186064467079354
2018-06-07 01:00,0.00932071522724584
2018-06-07 02:00,0.01023399510084512
