@T,table
Created,2019-11-28 18:35
Author,HortonMachine library
@H,timestamp,value_1 ,value_1 ,value_1 ,value_1
ID,,1 ,1 ,1 ,1
Type,Date,double,double,double,double
Format,yyyy-MM-dd HH:mm, , , ,
,2018-05-10 00:00,-1.4179753641787494,-1.1682096986943733,-0.9135922638177958,-0.5666382258761423
,2018-05-10 01:00,-1.4179753641787494,-1.1682096986943733,-0.9135922638178584,-0.5666382605018058
,2018-05-10 02:00,-1.4179753641787494,-1.1682096986943733,-0.9135922638184768,-0.5666383275055517
,2018-05-10 03:00,-1.4179753641787494,-1.1682096986943733,-0.9135922638218327,-0.5666384214784426
,2018-05-10 04:00,-1.4179753641787485,-1.1682096986943733,-0.9135922638343701,-0.5666385345502264
,2018-05-10 05:00,-1.4183603313948925,-1.168209700177452,-0.9135922638703201,-0.5666386602451151
,2018-05-10 06:00,-1.4219300507286432,-1.168209729719948,-0.9135922639551446,-0.5666387940495792
,2018-05-10 07:00,-1.422964336921065,-1.169413617811711,-0.9147368290223241,-0.5674977729478434
,2018-05-10 08:00,-1.4248138536441382,-1.171572401672492,-0.9167820159500464,-0.5690086736468781
,2018-05-10 09:00,-1.4276309070786883,-1.1748800855424917,-0.9199070613874043,-0.5712966452799559
,2018-05-10 10:00,-1.4317096620661882,-1.1798024272746468,-0.9245490007338857,-0.5746816157228498
,2018-05-10 11:00,-1.4357116715338183,-1.1854772348553366,-0.9298801665889727,-0.5785300578026297
,2018-05-10 12:00,-1.4376171054676534,-1.1913599706558695,-0.9353805898998212,-0.5824629512386583
,2018-05-10 13:00,-1.4345630574625177,-1.1964776761145042,-0.9401260026237602,-0.5858061199704026
,2018-05-10 14:00,-1.4255123116860877,-1.201338146974523,-0.9446053186296798,-0.588958969598406
,2018-05-10 15:00,-1.4107718915093193,-1.2064975768677382,-0.9493500939520568,-0.5923312997540349
,2018-05-10 16:00,-1.3930863631118613,-1.2132723110616666,-0.9556117191082016,-0.5968583132662745
,2018-05-10 17:00,-1.371487119182638,-1.2179516366184377,-0.9598537519206952,-0.5998554446862632
,2018-05-10 18:00,-1.3479016325144115,-1.2203973237561163,-0.9619571467224595,-0.6012873612346324
,2018-05-10 19:00,-1.3244079258847168,-1.2214884719947408,-0.9627697491359594,-0.601828915710151
