@T,table
Created,2019-11-28 18:35
Author,HortonMachine library
@H,timestamp,value_1 ,value_1 ,value_1 ,value_1 ,value_1 ,value_1 ,value_1
ID,,1 ,1 ,1 ,1 ,1 ,1 ,1
Type,Date,double,double,double,double,double,double,double
Format,yyyy-MM-dd HH:mm, , , , , , ,
,0,2018-05-10 00:00,0.16404994522914584,0.16447125492589648,0.1648991596264818,0.16533384230388054,0.16468855052135117,-1.441376700857505
,1,2018-05-10 01:00,0.16404994522914584,0.16447125492589648,0.1648991596264818,0.16533384230388054,0.16468855052135117,-1.441376700857505
,2,2018-05-10 02:00,0.16404994522914584,0.16447125492589648,0.1648991596264818,0.16533384230388054,0.16468855052135117,-1.441376700857505
,3,2018-05-10 03:00,0.16404994522914584,0.16447125492589648,0.1648991596264818,0.16533384230388054,0.16468855052135117,-1.441376700857505
,4,2018-05-10 04:00,0.1640499452291459,0.16447125492589648,0.16489915962648177,0.16533384230388054,0.16468855052135117,-1.441376700857505
,5,2018-05-10 05:00,0.16403888625114055,0.16446014039778134,0.16488798868838817,0.1653226140910857,0.16467740735709893,-1.4417654411912475
,6,2018-05-10 06:00,0.16393633838780758,0.16435707755633086,0.1647844029683185,0.1652184977225139,0.16457407915874273,-1.445370147844111
,7,2018-05-10 07:00,0.16390843838883978,0.16432781773149316,0.16475378431333304,0.16518652344134516,0.16454414096875278,-1.4464145712865815
,8,2018-05-10 08:00,0.16385859353087762,0.16427548538021502,0.16469901163045597,0.16512933015591447,0.16449060517436576,-1.448282220556222
,9,2018-05-10 09:00,0.16378336157250803,0.16419569480220517,0.164615306591337,0.16504188783026688,0.16440906269907926,-1.4511269106585587
,10,2018-05-10 10:00,0.16368089247671547,0.1640795002092762,0.16449151242191068,0.1649120855178622,0.16429099765644115,-1.4552457267362484
,11,2018-05-10 11:00,0.16362085094465512,0.16396201262842056,0.164353645894869,0.16476409544326273,0.16417515122780185,-1.4592871442647624
,12,2018-05-10 12:00,0.16373571946285456,0.16389813874197695,0.16422931219623166,0.16461678141920227,0.16411998795506635,-1.461211569730286
,13,2018-05-10 13:00,0.16418167350278973,0.1639757581886162,0.164169931797646,0.16450614562119564,0.16420837727756188,-1.4581280205741949
,14,2018-05-10 14:00,0.16499946193862122,0.16424934199225788,0.16419778154885076,0.16443477919040925,0.16447034116753478,-1.4489891505269301
,15,2018-05-10 15:00,0.1661087244372677,0.1647385046889961,0.1643335570359808,0.1644071763048231,0.16489699061676694,-1.4341050614539173
,16,2018-05-10 16:00,0.16729201447569103,0.16537750504700316,0.164561770652534,0.16440421002576744,0.1654088750502489,-1.4162474654421418
,17,2018-05-10 17:00,0.168448707290028,0.16617464743555366,0.16496929911420186,0.16454354398870064,0.16603404945712105,-1.3944376363780242
,18,2018-05-10 18:00,0.1694835232232333,0.16703581879076929,0.16552167556986588,0.16482589379964815,0.16671672784587915,-1.3706217238887815
,19,2018-05-10 19:00,0.1703582357908044,0.1678707629564434,0.16614786329783682,0.16521017492356807,0.16739675924216316,-1.3468981543565752
,20,2018-05-10 20:00,0.17107667524638037,0.16863029334537472,0.16678846173451672,0.16565584834200245,0.16803781966706857,-1.3245341258018735
,21,2018-05-10 21:00,0.17165356953975336,0.16929169009489833,0.16739917545050942,0.16612311297668464,0.16861688701546146,-1.3043327871894255
,22,2018-05-10 22:00,0.17209868360894653,0.16984137143961464,0.1679448360353223,0.16657186055152054,0.169114187908851,-1.2869839524338198
,23,2018-05-10 23:00,0.17245317397607812,0.1703082449870592,0.16843871740213717,0.1670080278124223,0.1695520410444242,-1.2717090116539866
,24,2018-05-11 00:00,0.17271813790181587,0.1706855647538204,0.16886164607694815,0.1674028158222956,0.16991704113871997,-1.2589756214552328
,25,2018-05-11 01:00,0.1729283818905482,0.1710051145658354,0.16923827854646314,0.16777393296446452,0.1702364269918278,-1.2478335292882965
,26,2018-05-11 02:00,0.17310555604838226,0.17128711965469323,0.16958405678364516,0.168130988986974,0.17052693036842367,-1.2376990309523779
,27,2018-05-11 03:00,0.17324681237066392,0.1715274911144315,0.16989105245559682,0.16846077920527153,0.1707815337864909,-1.228816938265685
,28,2018-05-11 04:00,0.17335727650453847,0.1717310395432427,0.1701618076274016,0.1687621815496287,0.17100307630620287,-1.2210882077990526
,29,2018-05-11 05:00,0.17342607147374842,0.17188704540262606,0.17038427965000863,0.1690205652221918,0.17117949043714373,-1.2149338259209381
,30,2018-05-11 06:00,0.17337712250118156,0.17192126413246275,0.1704849328898677,0.16916195717201737,0.17123631917388232,-1.2129512990923057
,31,2018-05-11 07:00,0.1733786587231901,0.17199634925496096,0.17062013006785984,0.16933594115555312,0.17133276980039103,-1.2095865233526741
,32,2018-05-11 08:00,0.17330438090829015,0.17198769819910154,0.17066616702424883,0.16941869575119867,0.17134423547070982,-1.209186532075025
,33,2018-05-11 09:00,0.173150205379527,0.1718911235276174,0.17061824865521197,0.16940424831039086,0.17126595646818682,-1.2119173726941699
,34,2018-05-11 10:00,0.17293497494036636,0.17172654454613473,0.17049696834930295,0.16931339165622272,0.17111796987300668,-1.2170800318004626
,35,2018-05-11 11:00,0.17265940206965208,0.17149499583223554,0.17030336324656642,0.16914676605686127,0.17090113180132882,-1.224644642932815
,36,2018-05-11 12:00,0.1723552626339339,0.17122991831198797,0.17007228339800612,0.16894030280791714,0.1706494417879613,-1.2334250986078243
,37,2018-05-11 13:00,0.172041096286068,0.17095101477135805,0.1698243945430435,0.16871535768860824,0.17038296582226944,-1.2427213768904115
,38,2018-05-11 14:00,0.17170469964037716,0.17064587522809405,0.16954692557854173,0.1684585763369642,0.17008901919599428,-1.2529759964054843
,39,2018-05-11 15:00,0.1713691841543054,0.17033891891575326,0.16926547873662387,0.16819656612036005,0.16979253698176064,-1.2633190724206054
,40,2018-05-11 16:00,0.17105775534008752,0.17005466557290938,0.16900579240132602,0.16795613993846104,0.169518588313196,-1.2728760433523334
,41,2018-05-11 17:00,0.1707863262941594,0.1698101458988635,0.16878594440121542,0.16775630700820846,0.1692846809006117,-1.281036135367004
,42,2018-05-11 18:00,0.17057136809413811,0.1696227917769264,0.1686242742968259,0.16761622288614925,0.1691086642635099,-1.2871766502784145
,43,2018-05-11 19:00,0.17040186693515638,0.1694812990892074,0.16850915005524889,0.1675238548173529,0.16897904272424139,-1.291698626199691
,44,2018-05-11 20:00,0.17029481066854196,0.1694035453290062,0.16845930673976126,0.16749873582424446,0.16891409964038848,-1.2939642300730405
,45,2018-05-11 21:00,0.17024032616775114,0.16937943794754856,0.1684644122625258,0.16753024745750783,0.1689036059588333,-1.294330312558913
,46,2018-05-11 22:00,0.17018944505474567,0.1693578685003036,0.16847125894771872,0.16756305963203144,0.16889540803369987,-1.2946163053056972
,47,2018-05-11 23:00,0.17013913331680536,0.1693336254867745,0.16847388252867915,0.16759081233513845,0.16888436341684937,-1.2950016077156172
,48,2018-05-12 00:00,0.1701645957816254,0.16933292350037554,0.1684854037068106,0.1676233562720279,0.16890156981520987,-1.2944013454481178
,49,2018-05-12 01:00,0.171902211074796,0.1697862015794116,0.1686123571325681,0.16768062460064415,0.16949534859685494,-1.2736867838998116
,50,2018-05-12 02:00,0.23297618861431002,0.18254381888168375,0.17178955422766423,0.16851267248867413,0.18895555855308305,-0.5947980641573744
,51,2018-05-12 03:00,0.27659200401572065,0.28162345607978256,0.270343088629168,0.18941108521183736,0.25449240848412713,1.6915199275660056
,52,2018-05-12 04:00,0.25220924654817795,0.25272526661936523,0.2529408541715947,0.2523145215258409,0.2525474722162447,1.6236688973945266
,53,2018-05-12 05:00,0.24310857116763873,0.24234116470461592,0.24085912149092503,0.23843966758957474,0.24118713123818863,1.2273521382342938
,54,2018-05-12 06:00,0.23767063837552238,0.23692595028074087,0.23556418223394043,0.23342997508065566,0.23589768649271484,1.0428246136351147
,55,2018-05-12 07:00,0.23392022762612175,0.233300320724869,0.23216334174261222,0.23040269104749056,0.23244664528527337,0.9224316192959908
,56,2018-05-12 08:00,0.23091352190891512,0.23041084105916865,0.22946375837276367,0.22799419860585918,0.22969557998667667,0.8264579785853763
,57,2018-05-12 09:00,0.22829377984131205,0.2278849193145318,0.2270850926539415,0.2258341758318712,0.22727449191041416,0.74199592045884
,58,2018-05-12 10:00,0.22597366141987768,0.22563917602333566,0.2249542445106706,0.22387078407099387,0.22510946650621944,0.6664668625417026
,59,2018-05-12 11:00,0.22387303490373794,0.2235969177016504,0.22300205333978768,0.22204887730254147,0.2231302208119294,0.5974189140111035
,60,2018-05-12 12:00,0.2219347121562329,0.22170355283718152,0.2211792248506535,0.22032840780194124,0.2212864744115023,0.5330979926987877
,61,2018-05-12 13:00,0.22018029566152963,0.2199864737556131,0.2195203220987657,0.2187533271381385,0.21961010466351172,0.47461617186601507
,62,2018-05-12 14:00,0.21857349327442088,0.21841062311349402,0.21799285834257726,0.21729543909280802,0.21806810345582503,0.4208219307924406
,63,2018-05-12 15:00,0.21712237435777437,0.2169869345899847,0.21661146050571128,0.2159741901679038,0.21667373990534355,0.37217817577792034
,64,2018-05-12 16:00,0.21581829679480025,0.21570805982125463,0.2153706590547333,0.2147867775077611,0.21542094829463732,0.32847329825555704
,65,2018-05-12 17:00,0.21465788237543154,0.2145720168124009,0.2142702998686637,0.21373544113406373,0.21430891004763997,0.28967874138763183
,66,2018-05-12 18:00,0.2136342458696377,0.21356390322103203,0.21329131708592497,0.21279932601497276,0.21332219804789188,0.25525631491997214
