@T,table
Created,2019-11-28 18:35
Author,HortonMachine library
@H,timestamp,value_1 ,value_1 ,value_1 ,value_1 ,value_1 ,value_1 ,value_1
ID,,1 ,1 ,1 ,1 ,1 ,1 ,1
Type,Date,double,double,double,double,double,double,double
Format,yyyy-MM-dd HH:mm, , , , , , ,
,0,2018-05-10 00:00,0.16404994522914584,0.16447125492589648,0.1648991596264818,0.16533384230388054,0.16468855052135117,-1.4368875765653228
,1,2018-05-10 01:00,0.16404994522914584,0.16447125492589648,0.1648991596264818,0.16533384230388054,0.16468855052135117,-1.4368875765653228
,2,2018-05-10 02:00,0.16404994522914584,0.16447125492589648,0.1648991596264818,0.16533384230388054,0.16468855052135117,-1.4368875765653228
,3,2018-05-10 03:00,0.16404994522914584,0.16447125492589648,0.1648991596264818,0.16533384230388054,0.16468855052135117,-1.4368875765653228
,4,2018-05-10 04:00,0.1640499452291459,0.16447125492589648,0.16489915962648177,0.16533384230388054,0.16468855052135117,-1.4368875765653228
,5,2018-05-10 05:00,0.16403888625114055,0.16446014039778134,0.16488798868838817,0.1653226140910857,0.16467740735709893,-1.437275932395222
,6,2018-05-10 06:00,0.16393633838780763,0.16435707755633092,0.1647844029683185,0.16521849772251385,0.16457407915874273,-1.4408770736255088
,7,2018-05-10 07:00,0.16390843838883984,0.16432781773149321,0.16475378431333304,0.1651865234413451,0.1645441409687528,-1.4419204640266576
,8,2018-05-10 08:00,0.16385859357815313,0.16427548542979523,0.16469901168234072,0.16512933021010368,0.16449060522509817,-1.443786264232562
,9,2018-05-10 09:00,0.16378336192026116,0.16419569516690835,0.16461530697299115,0.1650418882288716,0.16440906307225805,-1.4466281294084806
,10,2018-05-10 10:00,0.16368089391103002,0.16407950171328198,0.16449151399575423,0.1649120871615849,0.1642909991954128,-1.4507428309273178
,11,2018-05-10 11:00,0.16362085491476755,0.16396201678696212,0.16435365024494414,0.16476409998596353,0.16417515548315934,-1.4547801564115703
,12,2018-05-10 12:00,0.16373572809929132,0.1638981477631598,0.16422932162088333,0.1646167912563399,0.1641199971849186,-1.4567025050554752
,13,2018-05-10 13:00,0.16418168879361855,0.16397577407967262,0.16416994834965662,0.16450616287362063,0.1642083935241421,-1.4536217613006408
,14,2018-05-10 14:00,0.1649994864768564,0.1642493673325302,0.1641978078413434,0.16443480652959658,0.16447036704508167,-1.4444915948745634
,15,2018-05-10 15:00,0.16610876208927122,0.16473854351783307,0.1643335971418653,0.16440721789400248,0.16489703016074303,-1.4296217513885283
,16,2018-05-10 16:00,0.16729207347395325,0.16537756619441868,0.16456183377265346,0.1644042753282155,0.1654089371923102,-1.4117810307839231
,17,2018-05-10 17:00,0.16844878505635497,0.1661747284886505,0.16496938276467582,0.16454363023996943,0.16603413163741268,-1.389992075503357
,18,2018-05-10 18:00,0.16948361305280255,0.1670359130580116,0.16552177303864044,0.1648259940402054,0.166716823297415,-1.3661992568583232
,19,2018-05-10 19:00,0.17035833150668558,0.16787086413386734,0.16614796835775322,0.16521028290275538,0.16739686172526538,-1.3424989072957645
,20,2018-05-10 20:00,0.17107677321901227,0.1686303976047154,0.1667885706142365,0.16565596044432557,0.16803792547057245,-1.3201568833256088
,21,2018-05-10 21:00,0.1716536693827287,0.1692917969070188,0.16739928766210177,0.1661232289489606,0.16861699572520247,-1.299975424610998
,22,2018-05-10 22:00,0.17209879062690653,0.1698414862261155,0.1679449572078927,0.1665719864041182,0.16911430511625825,-1.282643453466335
,23,2018-05-10 23:00,0.1724532884337519,0.17030836793793577,0.16843884766430156,0.1670081637129507,0.169552166937235,-1.2673833184618315
,24,2018-05-11 00:00,0.1727182661941612,0.1706857025031539,0.1688617922970505,0.16740296893542056,0.16991718248244653,-1.2546619843974798
,25,2018-05-11 01:00,0.17292852343724807,0.1710052664859372,0.1692384400262113,0.16777410253739922,0.17023658312169895,-1.2435303975771352
,26,2018-05-11 02:00,0.17310570553168889,0.17128728015245306,0.1695842276356336,0.168131168844368,0.17052709554103587,-1.2334056081408764
,27,2018-05-11 03:00,0.17324696891774216,0.1715276592318433,0.16989123162505365,0.16846096820523418,0.17078170699496834,-1.2245320206880241
,28,2018-05-11 04:00,0.17335744005817277,0.17173121518007217,0.17016199495928658,0.16876237948474448,0.17100325742056902,-1.216810659192222
,29,2018-05-11 05:00,0.17342624377162216,0.17188723034551023,0.17038447696814002,0.1690207739508489,0.17117968125903033,-1.2106620263040504
,30,2018-05-11 06:00,0.17337730217498004,0.17192145691980176,0.17048513862797177,0.1691621750169519,0.17123651818492636,-1.208681174992375
,31,2018-05-11 07:00,0.1733788736747891,0.1719965791149751,0.17062037477043768,0.16933619997197005,0.17133300688304298,-1.205318400507073
,32,2018-05-11 08:00,0.17330467054843113,0.17198800651077184,0.17066649403222625,0.16941904082939596,0.1713445529802063,-1.2049160018665745
,33,2018-05-11 09:00,0.17315061355500777,0.17189155641791326,0.1706187063779936,0.16940473032759645,0.17126640166962775,-1.2076396911518084
,34,2018-05-11 10:00,0.17293553904604825,0.17172714145585083,0.1704975982881941,0.16931405416460849,0.1711185832386754,-1.2127913830884447
,35,2018-05-11 11:00,0.1726601644524957,0.17149580142668536,0.17030421241208113,0.1691476584134915,0.17090195917618844,-1.220341053510499
,36,2018-05-11 12:00,0.17235625052552103,0.1712309614377968,0.17007338229074856,0.16894145717911113,0.17065051285829438,-1.2291043312698826
,37,2018-05-11 13:00,0.17204232783369058,0.1709523147317626,0.16982576366894914,0.16871679580529708,0.17038430050992487,-1.2383822271296372
,38,2018-05-11 14:00,0.17170620207440718,0.17064746081065513,0.1695485953329965,0.1684603302329255,0.17009064711274607,-1.2486164843103233
,39,2018-05-11 15:00,0.17137096982997602,0.17034080329552753,0.16926746316894137,0.1681986507550007,0.16979447176236143,-1.2589386353071692
,40,2018-05-11 16:00,0.17105981691145317,0.17005684122657727,0.16900808386533572,0.16795854758215273,0.16952082239637972,-1.268475722280092
,41,2018-05-11 17:00,0.17078864218232082,0.16981259031210172,0.16878851949759083,0.16775901341717453,0.16928719135229697,-1.2766181112785044
,42,2018-05-11 18:00,0.17057389396418426,0.16962545849920974,0.1686270845031208,0.16761917750490085,0.1691114036178539,-1.2827445749965631
,43,2018-05-11 19:00,0.17040456460957165,0.16948414803102646,0.16851215340227627,0.16752701383063423,0.16898196996837717,-1.2872555299839938
,44,2018-05-11 20:00,0.17029761714079641,0.1694065102999795,0.16846243387517845,0.16750202674432957,0.168917147015071,-1.2895147062159755
,45,2018-05-11 21:00,0.17024317304628556,0.16938244702320276,0.16846758773543147,0.16753359132300388,0.16890669978198092,-1.289878807810909
,46,2018-05-11 22:00,0.17019232668872009,0.169360915435144,0.16847447592563178,0.1675664490321198,0.16889854177040392,-1.2901631266349516
,47,2018-05-11 23:00,0.1701420533634481,0.16933671296394037,0.16847714326636437,0.16759424926978753,0.1688875397158851,-1.2905465645809902
,48,2018-05-12 00:00,0.1701675735028871,0.1693360500999964,0.16848869965149377,0.1676268294495642,0.16890478817598537,-1.28994543011998
,49,2018-05-12 01:00,0.17190591153828466,0.169789579766689,0.16861575696575312,0.16768415772189366,0.16949885149815513,-1.2692414407259924
,50,2018-05-12 02:00,0.23300701977642457,0.1825528899098634,0.17179457558115502,0.1685167166086532,0.18896780046902406,-0.5907196435331968
,51,2018-05-12 03:00,0.27658916796019595,0.2816199163065979,0.2703732586119763,0.18942640177222936,0.2545021861627499,1.6932510641494416
,52,2018-05-12 04:00,0.2522104845690973,0.2527268037485754,0.25294272063400575,0.25231679945047425,0.25254920210053816,1.62518666797872
,53,2018-05-12 05:00,0.24310981546657573,0.24234272945510427,0.2408611136251121,0.2384422369319607,0.24118897386968818,1.2292658359271151
,54,2018-05-12 06:00,0.2376718983318032,0.2369275054331959,0.23556611759637736,0.2334324065163948,0.23589948196944283,1.0449191844585932
,55,2018-05-12 07:00,0.2339215938629743,0.23330195774470297,0.23216531785692696,0.23040509602141723,0.23244849137150536,0.9246470348879293
,56,2018-05-12 08:00,0.23091510317586628,0.23041268250216046,0.22946591806960126,0.22799675051586582,0.22969761356587343,0.8287748563061264
,57,2018-05-12 09:00,0.2282958009394045,0.2278872070535054,0.22708769872785883,0.22583716445398555,0.22727696779368856,0.7444117547248541
,58,2018-05-12 10:00,0.22597623335171735,0.22564203079844736,0.22495743010324365,0.2238743588955539,0.22511251328724058,0.668977299384989
,59,2018-05-12 11:00,0.2238762477064798,0.2236004369292523,0.22300592494540417,0.22205315632735217,0.22313394147712212,0.6000211321832902
,60,2018-05-12 12:00,0.2219386796617614,0.22170785350585442,0.22118390433842317,0.22033352013841112,0.22129098941111253,0.5357915145578044
,61,2018-05-12 13:00,0.22018499410490522,0.2199915383371946,0.219525797808779,0.21875926661621997,0.2196153992167747,0.47739470681425905
,62,2018-05-12 14:00,0.21857889596012248,0.21841642338049333,0.21799910153646307,0.21730217766547671,0.21807414963563887,0.42367986903438215
,63,2018-05-12 15:00,0.21712841687140355,0.2169934031695766,0.21661840111173258,0.21598165550027199,0.21668046916324618,0.37510803394172554
,64,2018-05-12 16:00,0.21582488873607142,0.21571510203199123,0.21537819817914244,0.21479486665509023,0.21542826390057385,0.33146682010147027
,65,2018-05-12 17:00,0.21466490545389133,0.2145795086114825,0.2142783076678787,0.21374401846094432,0.21431668504854923,0.2927266456048504
,66,2018-05-12 18:00,0.21364160113737862,0.21357173773087407,0.21329967953078166,0.21280827087429632,0.21333032231833268,0.2583504389903106
