@T,table
Created,2019-11-28 18:35
Author,HortonMachine library
@H,timestamp,value_1 ,value_1 ,value_1 ,value_1
ID,,1 ,1 ,1 ,1
Type,Date,double,double,double,double
Format,yyyy-MM-dd HH:mm, , , ,
,2018-05-10 00:00,-1.4307983055036317,-1.129165337784936,-0.8437041427702313,-0.6031708022345391
,2018-05-10 01:00,-1.4307983055036317,-1.129165337784937,-0.84370414277023,-0.6031708022345391
,2018-05-10 02:00,-1.4307983055036317,-1.129165337784937,-0.84370414277023,-0.6031708022345407
,2018-05-10 03:00,-1.4307983055036317,-1.129165337784937,-0.84370414277023,-0.6031708022345473
,2018-05-10 04:00,-1.4307983055036317,-1.129165337784937,-0.84370414277023,-0.6031708022345802
,2018-05-10 05:00,-1.4311854986501749,-1.129165339244859,-0.84370414277023,-0.6031708022346626
,2018-05-10 06:00,-1.4347758585643353,-1.129165368326101,-0.84370414277023,-0.6031708022348503
,2018-05-10 07:00,-1.4358161251997021,-1.1303504598071237,-0.8449825958996068,-0.604845510530951
,2018-05-10 08:00,-1.4376763397344061,-1.132475542064084,-0.847267027472646,-0.6077746789673111
,2018-05-10 09:00,-1.4405096986587755,-1.1357316012920273,-0.8507576523160094,-0.6121874123682539
,2018-05-10 10:00,-1.444612088595589,-1.140577147130667,-0.8559426535564058,-0.6186921362262564
,2018-05-10 11:00,-1.4486373445126748,-1.146163473208121,-0.8618975677765379,-0.6260330717491868
,2018-05-10 12:00,-1.450553971363339,-1.1519545588711748,-0.868041609160947,-0.6334634342316301
,2018-05-10 13:00,-1.4474824996751265,-1.156992613265968,-0.8733423496470248,-0.6396713089747649
,2018-05-10 14:00,-1.4383797366784763,-1.1617775101181937,-0.8783458735451388,-0.6454526750479497
,2018-05-10 15:00,-1.4235545120197979,-1.1668567950225122,-0.8836459114072818,-0.6516176409243337
,2018-05-10 16:00,-1.4057673743677002,-1.1735263989325593,-0.8906403238532039,-0.6599907452413505
,2018-05-10 17:00,-1.384043805779411,-1.1781332086328018,-0.8953785390100397,-0.6653172624176171
,2018-05-10 18:00,-1.360322322755724,-1.1805410429166059,-0.8977273659008309,-0.6675556360743974
,2018-05-10 19:00,-1.336692984181312,-1.181615312614998,-0.8986337479472626,-0.6680587184750788
